ID_PARTIDO,EQUIPO_LOCAL,EQUIPO_VISITANTE,GOLES_LOCAL,GOLES_VISITANTE,MI_JORNADA
25496,Numancia,Murcia,0,0,2585
25497,Real Madrid B,Rec. Huelva,1,2,2585
25498,Sporting Gijón,Lorca,1,0,2585
25499,Tenerife,Levante,0,1,2585
25500,Valladolid,Éibar,0,0,2585
25501,Xerez,Elche,1,2,2585
25502,Albacete,Numancia,0,0,2586
25503,Ejido,Tenerife,2,0,2586
25504,Elche,Hércules,1,1,2586
25505,Ferrol,Granada 74,1,1,2586
25506,Gimn. Tarragon,Castellón,1,1,2586
25507,Levante,Sporting Gijón,0,0,2586
25508,Lleida,Éibar,0,0,2586
25509,Lorca,Valladolid,2,0,2586
25510,Murcia,Xerez,0,1,2586
25511,Málaga B,Real Madrid B,0,1,2586
25512,Rec. Huelva,Almería,2,0,2586
25513,Almería,Málaga B,2,1,2587
25514,Castellón,Rec. Huelva,2,0,2587
25515,Granada 74,Elche,4,1,2587
25516,Hércules,Murcia,1,1,2587
25517,Numancia,Gimn. Tarragon,0,1,2587
25518,Real Madrid B,Lleida,0,0,2587
25519,Sporting Gijón,Ejido,1,1,2587
25520,Tenerife,Ferrol,1,2,2587
25521,Valladolid,Levante,3,3,2587
25522,Xerez,Albacete,3,1,2587
25523,Éibar,Lorca,0,3,2587
25524,Albacete,Hércules,2,0,2588
25525,Ejido,Valladolid,1,1,2588
25526,Elche,Tenerife,2,2,2588
25527,Ferrol,Sporting Gijón,0,0,2588
25528,Gimn. Tarragon,Xerez,0,3,2588
25529,Levante,Éibar,0,0,2588
25530,Lleida,Lorca,2,2,2588
25531,Murcia,Granada 74,0,0,2588
25532,Málaga B,Castellón,1,2,2588
25533,Real Madrid B,Almería,0,1,2588
25534,Rec. Huelva,Numancia,1,1,2588
25535,Castellón,Real Madrid B,3,1,2589
25536,Granada 74,Albacete,0,0,2589
25537,Hércules,Gimn. Tarragon,0,1,2589
25538,Lleida,Almería,1,0,2589
25539,Lorca,Levante,1,1,2589
25540,Numancia,Málaga B,2,1,2589
25541,Sporting Gijón,Elche,2,2,2589
25542,Tenerife,Murcia,3,1,2589
25543,Valladolid,Ferrol,3,3,2589
25544,Xerez,Rec. Huelva,1,1,2589
25545,Éibar,Ejido,3,1,2589
25546,Albacete,Tenerife,3,2,2590
25547,Almería,Castellón,2,1,2590
25548,Ejido,Lorca,2,3,2590
25549,Elche,Valladolid,0,2,2590
25550,Ferrol,Éibar,4,0,2590
25551,Gimn. Tarragon,Granada 74,2,0,2590
25552,Levante,Lleida,2,0,2590
25553,Murcia,Sporting Gijón,1,0,2590
25554,Málaga B,Xerez,0,0,2590
25555,Real Madrid B,Numancia,1,1,2590
25556,Rec. Huelva,Hércules,1,0,2590
25557,Albacete,Sporting Gijón,1,0,2591
25558,Almería,Numancia,1,2,2591
25559,Castellón,Lleida,0,3,2591
25560,Ejido,Levante,0,0,2591
25561,Elche,Éibar,1,1,2591
25562,Ferrol,Lorca,0,3,2591
25563,Gimn. Tarragon,Tenerife,0,0,2591
25564,Murcia,Valladolid,2,2,2591
25565,Málaga B,Hércules,1,1,2591
25566,Real Madrid B,Xerez,4,3,2591
25567,Rec. Huelva,Granada 74,1,0,2591
25568,Granada 74,Málaga B,5,0,2592
25569,Hércules,Real Madrid B,0,1,2592
25570,Levante,Ferrol,2,1,2592
25571,Lleida,Ejido,1,0,2592
25572,Lorca,Elche,2,1,2592
25573,Numancia,Castellón,2,1,2592
25574,Sporting Gijón,Gimn. Tarragon,0,1,2592
25575,Tenerife,Rec. Huelva,1,0,2592
25576,Valladolid,Albacete,0,1,2592
25577,Xerez,Almería,0,0,2592
25578,Éibar,Murcia,0,0,2592
25579,Albacete,Éibar,2,1,2593
25580,Almería,Hércules,1,0,2593
25581,Castellón,Xerez,3,2,2593
25582,Elche,Levante,0,1,2593
25583,Ferrol,Ejido,0,1,2593
25584,Gimn. Tarragon,Valladolid,3,2,2593
25585,Murcia,Lorca,0,1,2593
25586,Málaga B,Tenerife,1,4,2593
25587,Numancia,Lleida,1,0,2593
25588,Real Madrid B,Granada 74,0,1,2593
25589,Rec. Huelva,Sporting Gijón,0,0,2593
25590,Ejido,Elche,2,1,2594
25591,Granada 74,Almería,0,0,2594
25592,Hércules,Castellón,1,0,2594
25593,Levante,Murcia,1,0,2594
25594,Lleida,Ferrol,1,1,2594
25595,Lorca,Albacete,3,0,2594
25596,Sporting Gijón,Málaga B,0,0,2594
25597,Tenerife,Real Madrid B,0,1,2594
25598,Valladolid,Rec. Huelva,0,1,2594
25599,Xerez,Numancia,1,1,2594
25600,Éibar,Gimn. Tarragon,0,1,2594
25601,Albacete,Levante,1,1,2595
25602,Almería,Tenerife,2,0,2595
25603,Castellón,Granada 74,1,2,2595
25604,Elche,Ferrol,1,0,2595
25605,Gimn. Tarragon,Lorca,2,0,2595
25606,Murcia,Ejido,0,0,2595
25607,Málaga B,Valladolid,2,1,2595
25608,Numancia,Hércules,1,0,2595
25609,Real Madrid B,Sporting Gijón,1,1,2595
25610,Rec. Huelva,Éibar,0,0,2595
25611,Xerez,Lleida,0,1,2595
25612,Ejido,Albacete,2,0,2596
25613,Ferrol,Murcia,2,2,2596
25614,Granada 74,Numancia,0,1,2596
25615,Hércules,Xerez,0,3,2596
25616,Levante,Gimn. Tarragon,1,1,2596
25617,Lleida,Elche,0,0,2596
25618,Lorca,Rec. Huelva,2,1,2596
25619,Sporting Gijón,Almería,1,0,2596
25620,Tenerife,Castellón,1,1,2596
25621,Valladolid,Real Madrid B,1,0,2596
25622,Éibar,Málaga B,1,1,2596
25623,Albacete,Ferrol,1,2,2597
25624,Almería,Valladolid,2,1,2597
25625,Castellón,Sporting Gijón,1,0,2597
25626,Gimn. Tarragon,Ejido,2,0,2597
25627,Hércules,Lleida,2,1,2597
25628,Murcia,Elche,1,0,2597
25629,Málaga B,Lorca,2,1,2597
25630,Numancia,Tenerife,2,0,2597
25631,Real Madrid B,Éibar,1,0,2597
25632,Rec. Huelva,Levante,4,1,2597
25633,Xerez,Granada 74,0,0,2597
25634,Ejido,Rec. Huelva,0,0,2598
25635,Elche,Albacete,4,3,2598
25636,Ferrol,Gimn. Tarragon,1,1,2598
25637,Granada 74,Hércules,1,0,2598
25638,Levante,Málaga B,2,1,2598
25639,Lleida,Murcia,1,1,2598
25640,Lorca,Real Madrid B,2,1,2598
25641,Sporting Gijón,Numancia,1,0,2598
25642,Tenerife,Xerez,3,1,2598
25643,Valladolid,Castellón,1,0,2598
25644,Éibar,Almería,0,1,2598
25645,Albacete,Murcia,0,0,2599
25646,Almería,Lorca,1,0,2599
25647,Castellón,Éibar,2,0,2599
25648,Gimn. Tarragon,Elche,1,0,2599
25649,Granada 74,Lleida,3,1,2599
25650,Hércules,Tenerife,1,0,2599
25651,Málaga B,Ejido,0,1,2599
25652,Numancia,Valladolid,3,2,2599
25653,Real Madrid B,Levante,0,0,2599
25654,Rec. Huelva,Ferrol,3,0,2599
25655,Xerez,Sporting Gijón,0,0,2599
25656,Ejido,Real Madrid B,0,3,2600
25657,Elche,Rec. Huelva,1,1,2600
25658,Ferrol,Málaga B,2,1,2600
25659,Levante,Almería,2,4,2600
25660,Lleida,Albacete,3,0,2600
25661,Lorca,Castellón,3,2,2600
25662,Murcia,Gimn. Tarragon,0,1,2600
25663,Sporting Gijón,Hércules,1,1,2600
25664,Tenerife,Granada 74,0,1,2600
25665,Valladolid,Xerez,3,1,2600
25666,Éibar,Numancia,1,2,2600
25667,Almería,Ejido,1,2,2601
25668,Castellón,Levante,0,0,2601
25669,Gimn. Tarragon,Albacete,4,1,2601
25670,Granada 74,Sporting Gijón,1,0,2601
25671,Hércules,Valladolid,2,0,2601
25672,Málaga B,Elche,1,3,2601
25673,Numancia,Lorca,1,0,2601
25674,Real Madrid B,Ferrol,1,0,2601
25675,Rec. Huelva,Murcia,1,0,2601
25676,Tenerife,Lleida,2,2,2601
25677,Xerez,Éibar,2,1,2601
25678,Albacete,Rec. Huelva,1,0,2602
25679,Ejido,Castellón,0,2,2602
25680,Elche,Real Madrid B,2,1,2602
25681,Ferrol,Almería,1,1,2602
25682,Levante,Numancia,1,0,2602
25683,Lleida,Gimn. Tarragon,1,2,2602
25684,Lorca,Xerez,1,1,2602
25685,Murcia,Málaga B,4,1,2602
25686,Sporting Gijón,Tenerife,2,2,2602
25687,Valladolid,Granada 74,0,2,2602
25688,Éibar,Hércules,0,1,2602
25689,Almería,Elche,2,0,2603
25690,Castellón,Ferrol,1,0,2603
25691,Granada 74,Éibar,0,2,2603
25692,Hércules,Lorca,0,2,2603
25693,Málaga B,Albacete,1,1,2603
25694,Numancia,Ejido,1,2,2603
25695,Real Madrid B,Murcia,1,0,2603
25696,Rec. Huelva,Gimn. Tarragon,3,0,2603
25697,Sporting Gijón,Lleida,2,0,2603
25698,Tenerife,Valladolid,2,1,2603
25699,Xerez,Levante,0,1,2603
25700,Albacete,Real Madrid B,1,0,2604
25701,Ejido,Xerez,4,1,2604
25702,Elche,Castellón,1,2,2604
25703,Ferrol,Numancia,1,3,2604
25704,Gimn. Tarragon,Málaga B,3,2,2604
25705,Levante,Hércules,2,0,2604
25706,Lleida,Rec. Huelva,0,4,2604
25707,Lorca,Granada 74,2,2,2604
25708,Murcia,Almería,1,0,2604
25709,Valladolid,Sporting Gijón,1,3,2604
25710,Éibar,Tenerife,0,1,2604
25711,Almería,Albacete,1,2,2605
25712,Castellón,Murcia,2,1,2605
25713,Granada 74,Levante,2,1,2605
25714,Hércules,Ejido,1,0,2605
25715,Málaga B,Rec. Huelva,0,2,2605
25716,Numancia,Elche,3,1,2605
25717,Real Madrid B,Gimn. Tarragon,1,0,2605
25718,Sporting Gijón,Éibar,1,1,2605
25719,Tenerife,Lorca,2,3,2605
25720,Valladolid,Lleida,3,2,2605
25721,Xerez,Ferrol,2,0,2605
25722,Albacete,Castellón,1,1,2606
25723,Ejido,Granada 74,2,3,2606
25724,Elche,Xerez,1,0,2606
25725,Ferrol,Hércules,1,1,2606
25726,Gimn. Tarragon,Almería,1,0,2606
25727,Levante,Tenerife,1,0,2606
25728,Lleida,Málaga B,0,0,2606
25729,Lorca,Sporting Gijón,1,0,2606
25730,Murcia,Numancia,3,1,2606
25731,Rec. Huelva,Real Madrid B,4,1,2606
25732,Éibar,Valladolid,0,1,2606
25733,Almería,Rec. Huelva,2,1,2607
25734,Castellón,Gimn. Tarragon,0,2,2607
25735,Granada 74,Ferrol,2,1,2607
25736,Hércules,Elche,0,0,2607
25737,Numancia,Albacete,1,0,2607
25738,Real Madrid B,Málaga B,4,1,2607
25739,Sporting Gijón,Levante,0,2,2607
25740,Tenerife,Ejido,2,1,2607
25741,Valladolid,Lorca,1,1,2607
25742,Xerez,Murcia,2,0,2607
25743,Éibar,Lleida,1,1,2607
25744,Albacete,Xerez,2,0,2608
25745,Ejido,Sporting Gijón,1,0,2608
25746,Elche,Granada 74,0,0,2608
25747,Ferrol,Tenerife,2,3,2608
25748,Gimn. Tarragon,Numancia,1,0,2608
25749,Levante,Valladolid,2,1,2608
25750,Lleida,Real Madrid B,2,1,2608
25751,Lorca,Éibar,1,0,2608
25752,Murcia,Hércules,3,1,2608
25753,Málaga B,Almería,3,1,2608
25754,Rec. Huelva,Castellón,2,2,2608
25755,Almería,Real Madrid B,3,2,2609
25756,Castellón,Málaga B,2,2,2609
25757,Granada 74,Murcia,1,0,2609
25758,Hércules,Albacete,2,1,2609
25759,Lorca,Lleida,1,2,2609
25760,Numancia,Rec. Huelva,0,3,2609
25761,Sporting Gijón,Ferrol,3,1,2609
25762,Tenerife,Elche,0,0,2609
25763,Valladolid,Ejido,0,1,2609
25764,Xerez,Gimn. Tarragon,0,0,2609
25765,Éibar,Levante,1,1,2609
25766,Albacete,Granada 74,2,2,2610
25767,Almería,Lleida,3,1,2610
25768,Ejido,Éibar,0,1,2610
25769,Elche,Sporting Gijón,0,0,2610
25770,Ferrol,Valladolid,0,1,2610
25771,Gimn. Tarragon,Hércules,1,1,2610
25772,Levante,Lorca,0,0,2610
25773,Murcia,Tenerife,2,2,2610
25774,Málaga B,Numancia,5,4,2610
25775,Real Madrid B,Castellón,1,2,2610
25776,Rec. Huelva,Xerez,1,2,2610
25777,Castellón,Almería,2,0,2611
25778,Granada 74,Gimn. Tarragon,2,0,2611
25779,Hércules,Rec. Huelva,0,2,2611
25780,Lleida,Levante,0,1,2611
25781,Lorca,Ejido,0,0,2611
25782,Numancia,Real Madrid B,3,2,2611
25783,Sporting Gijón,Murcia,1,0,2611
25784,Tenerife,Albacete,1,1,2611
25785,Valladolid,Elche,2,2,2611
25786,Xerez,Málaga B,4,2,2611
25787,Éibar,Ferrol,1,1,2611
25788,Ath. Bilbao,Real Sociedad,1,1,2612
25789,Celta,Barcelona,2,3,2612
25790,Dptivo. Coruña,Zaragoza,3,2,2612
25791,Espanyol,Gimn. Tarragon,0,1,2612
25792,Osasuna,Getafe,0,2,2612
25793,Rac. Santander,At. Madrid,0,1,2612
25794,Real Madrid,Villarreal,0,0,2612
25795,Rec. Huelva,Mallorca,1,1,2612
25796,Sevilla,Levante,4,0,2612
25797,Valencia,Betis,2,1,2612
25798,At. Madrid,Valencia,0,1,2613
25799,Barcelona,Osasuna,3,0,2613
25800,Betis,Ath. Bilbao,3,0,2613
25801,Getafe,Rac. Santander,1,0,2613
25802,Gimn. Tarragon,Celta,1,2,2613
25803,Levante,Real Madrid,1,4,2613
25804,Mallorca,Dptivo. Coruña,0,0,2613
25805,Real Sociedad,Sevilla,1,3,2613
25806,Villarreal,Rec. Huelva,0,1,2613
25807,Zaragoza,Espanyol,3,0,2613
25808,Ath. Bilbao,At. Madrid,1,4,2614
25809,Dptivo. Coruña,Villarreal,2,0,2614
25810,Espanyol,Celta,2,1,2614
25811,Osasuna,Gimn. Tarragon,2,0,2614
25812,Rac. Santander,Barcelona,0,3,2614
25813,Real Madrid,Real Sociedad,2,0,2614
25814,Rec. Huelva,Levante,0,1,2614
25815,Sevilla,Betis,3,2,2614
25816,Valencia,Getafe,2,0,2614
25817,Zaragoza,Mallorca,2,0,2614
25818,At. Madrid,Sevilla,2,1,2615
25819,Barcelona,Valencia,1,1,2615
25820,Betis,Real Madrid,0,1,2615
25821,Celta,Osasuna,0,2,2615
25822,Getafe,Ath. Bilbao,0,0,2615
25823,Gimn. Tarragon,Rac. Santander,2,2,2615
25824,Levante,Dptivo. Coruña,2,0,2615
25825,Mallorca,Espanyol,1,0,2615
25826,Real Sociedad,Rec. Huelva,2,3,2615
25827,Villarreal,Zaragoza,3,2,2615
25828,Ath. Bilbao,Barcelona,1,3,2616
25829,Dptivo. Coruña,Real Sociedad,2,0,2616
25830,Espanyol,Osasuna,0,0,2616
25831,Mallorca,Villarreal,1,2,2616
25832,Rac. Santander,Celta,1,1,2616
25833,Real Madrid,At. Madrid,1,1,2616
25834,Rec. Huelva,Betis,2,0,2616
25835,Sevilla,Getafe,1,0,2616
25836,Valencia,Gimn. Tarragon,4,0,2616
25837,Zaragoza,Levante,2,2,2616
25838,At. Madrid,Rec. Huelva,2,1,2617
25839,Barcelona,Sevilla,3,1,2617
25840,Betis,Dptivo. Coruña,1,1,2617
25841,Celta,Valencia,3,2,2617
25842,Getafe,Real Madrid,1,0,2617
25843,Gimn. Tarragon,Ath. Bilbao,2,3,2617
25844,Levante,Mallorca,0,1,2617
25845,Osasuna,Rac. Santander,0,1,2617
25846,Real Sociedad,Zaragoza,1,3,2617
25847,Villarreal,Espanyol,0,0,2617
25848,Ath. Bilbao,Celta,0,1,2618
25849,Dptivo. Coruña,At. Madrid,1,0,2618
25850,Espanyol,Rac. Santander,2,2,2618
25851,Mallorca,Real Sociedad,0,0,2618
25852,Real Madrid,Barcelona,2,0,2618
25853,Rec. Huelva,Getafe,1,2,2618
25854,Sevilla,Gimn. Tarragon,2,1,2618
25855,Valencia,Osasuna,1,0,2618
25856,Villarreal,Levante,1,1,2618
25857,Zaragoza,Betis,2,1,2618
25858,At. Madrid,Zaragoza,0,1,2619
25859,Barcelona,Rec. Huelva,3,0,2619
25860,Betis,Mallorca,0,1,2619
25861,Celta,Sevilla,1,2,2619
25862,Getafe,Dptivo. Coruña,2,0,2619
25863,Gimn. Tarragon,Real Madrid,1,3,2619
25864,Levante,Espanyol,0,0,2619
25865,Osasuna,Ath. Bilbao,1,1,2619
25866,Rac. Santander,Valencia,1,0,2619
25867,Real Sociedad,Villarreal,0,1,2619
25868,Ath. Bilbao,Rac. Santander,0,0,2620
25869,Dptivo. Coruña,Barcelona,1,1,2620
25870,Espanyol,Valencia,1,1,2620
25871,Levante,Real Sociedad,2,0,2620
25872,Mallorca,At. Madrid,0,0,2620
25873,Real Madrid,Celta,1,2,2620
25874,Rec. Huelva,Gimn. Tarragon,2,1,2620
25875,Sevilla,Osasuna,2,0,2620
25876,Villarreal,Betis,3,2,2620
25877,Zaragoza,Getafe,3,1,2620
25878,At. Madrid,Villarreal,3,1,2621
25879,Barcelona,Zaragoza,3,1,2621
25880,Betis,Levante,2,1,2621
25881,Celta,Rec. Huelva,1,2,2621
25882,Getafe,Mallorca,1,0,2621
25883,Gimn. Tarragon,Dptivo. Coruña,0,0,2621
25884,Osasuna,Real Madrid,1,4,2621
25885,Rac. Santander,Sevilla,0,0,2621
25886,Real Sociedad,Espanyol,1,1,2621
25887,Valencia,Ath. Bilbao,1,1,2621
25888,Dptivo. Coruña,Celta,0,1,2622
25889,Espanyol,Ath. Bilbao,3,2,2622
25890,Levante,At. Madrid,0,3,2622
25891,Mallorca,Barcelona,1,4,2622
25892,Real Madrid,Rac. Santander,3,1,2622
25893,Real Sociedad,Betis,0,0,2622
25894,Rec. Huelva,Osasuna,2,0,2622
25895,Sevilla,Valencia,3,0,2622
25896,Villarreal,Getafe,1,0,2622
25897,Zaragoza,Gimn. Tarragon,3,0,2622
25898,At. Madrid,Real Sociedad,1,1,2623
25899,Ath. Bilbao,Sevilla,1,3,2623
25900,Barcelona,Villarreal,4,0,2623
25901,Betis,Espanyol,1,1,2623
25902,Celta,Zaragoza,1,1,2623
25903,Getafe,Levante,0,0,2623
25904,Gimn. Tarragon,Mallorca,2,3,2623
25905,Osasuna,Dptivo. Coruña,4,1,2623
25906,Rac. Santander,Rec. Huelva,4,3,2623
25907,Valencia,Real Madrid,0,1,2623
25908,Betis,At. Madrid,0,1,2624
25909,Dptivo. Coruña,Rac. Santander,0,0,2624
25910,Espanyol,Sevilla,2,1,2624
25911,Levante,Barcelona,1,1,2624
25912,Mallorca,Celta,2,2,2624
25913,Real Madrid,Ath. Bilbao,2,1,2624
25914,Real Sociedad,Getafe,0,0,2624
25915,Rec. Huelva,Valencia,2,0,2624
25916,Villarreal,Gimn. Tarragon,2,0,2624
25917,Zaragoza,Osasuna,1,2,2624
25918,At. Madrid,Espanyol,1,2,2625
25919,Ath. Bilbao,Rec. Huelva,4,2,2625
25920,Barcelona,Real Sociedad,1,0,2625
25921,Celta,Villarreal,1,1,2625
25922,Getafe,Betis,1,1,2625
25923,Gimn. Tarragon,Levante,2,1,2625
25924,Osasuna,Mallorca,3,0,2625
25925,Rac. Santander,Zaragoza,0,2,2625
25926,Sevilla,Real Madrid,2,1,2625
25927,Valencia,Dptivo. Coruña,4,0,2625
25928,At. Madrid,Getafe,1,0,2626
25929,Betis,Barcelona,1,1,2626
25930,Dptivo. Coruña,Ath. Bilbao,0,2,2626
25931,Espanyol,Real Madrid,0,1,2626
25932,Levante,Celta,1,1,2626
25933,Mallorca,Rac. Santander,1,2,2626
25934,Real Sociedad,Gimn. Tarragon,3,2,2626
25935,Rec. Huelva,Sevilla,1,3,2626
25936,Villarreal,Osasuna,1,4,2626
25937,Zaragoza,Valencia,0,1,2626
25938,Ath. Bilbao,Zaragoza,0,0,2627
25939,Barcelona,At. Madrid,1,1,2627
25940,Celta,Real Sociedad,0,0,2627
25941,Getafe,Espanyol,0,1,2627
25942,Gimn. Tarragon,Betis,0,1,2627
25943,Osasuna,Levante,2,1,2627
25944,Rac. Santander,Villarreal,2,1,2627
25945,Real Madrid,Rec. Huelva,0,3,2627
25946,Sevilla,Dptivo. Coruña,4,0,2627
25947,Valencia,Mallorca,3,1,2627
25948,At. Madrid,Gimn. Tarragon,0,0,2628
25949,Betis,Celta,1,0,2628
25950,Dptivo. Coruña,Real Madrid,2,0,2628
25951,Espanyol,Rec. Huelva,0,1,2628
25952,Getafe,Barcelona,1,1,2628
25953,Levante,Rac. Santander,2,0,2628
25954,Mallorca,Ath. Bilbao,1,3,2628
25955,Real Sociedad,Osasuna,2,1,2628
25956,Villarreal,Valencia,0,1,2628
25957,Zaragoza,Sevilla,2,1,2628
25958,Ath. Bilbao,Villarreal,0,1,2629
25959,Celta,At. Madrid,1,3,2629
25960,Espanyol,Barcelona,3,1,2629
25961,Gimn. Tarragon,Getafe,1,3,2629
25962,Osasuna,Betis,5,1,2629
25963,Rac. Santander,Real Sociedad,1,0,2629
25964,Real Madrid,Zaragoza,1,0,2629
25965,Rec. Huelva,Dptivo. Coruña,1,1,2629
25966,Sevilla,Mallorca,1,2,2629
25967,Valencia,Levante,3,0,2629
25968,At. Madrid,Osasuna,1,0,2630
25969,Barcelona,Gimn. Tarragon,3,0,2630
25970,Betis,Rac. Santander,1,1,2630
25971,Dptivo. Coruña,Espanyol,0,0,2630
25972,Getafe,Celta,1,0,2630
25973,Levante,Ath. Bilbao,0,0,2630
25974,Mallorca,Real Madrid,0,1,2630
25975,Real Sociedad,Valencia,0,1,2630
25976,Villarreal,Sevilla,0,0,2630
25977,Zaragoza,Rec. Huelva,0,0,2630
25978,At. Madrid,Rac. Santander,1,1,2631
25979,Barcelona,Celta,3,1,2631
25980,Betis,Valencia,2,1,2631
25981,Getafe,Osasuna,2,0,2631
25982,Gimn. Tarragon,Espanyol,4,0,2631
25983,Levante,Sevilla,2,4,2631
25984,Mallorca,Rec. Huelva,2,1,2631
25985,Real Sociedad,Ath. Bilbao,0,2,2631
25986,Villarreal,Real Madrid,1,0,2631
25987,Zaragoza,Dptivo. Coruña,1,1,2631
25988,Ath. Bilbao,Betis,1,2,2632
25989,Celta,Gimn. Tarragon,1,1,2632
25990,Dptivo. Coruña,Mallorca,1,0,2632
25991,Espanyol,Zaragoza,1,2,2632
25992,Osasuna,Barcelona,0,0,2632
25993,Rac. Santander,Getafe,1,0,2632
25994,Real Madrid,Levante,0,1,2632
25995,Rec. Huelva,Villarreal,2,1,2632
25996,Sevilla,Real Sociedad,0,0,2632
25997,Valencia,At. Madrid,3,1,2632
25998,At. Madrid,Ath. Bilbao,1,0,2633
25999,Barcelona,Rac. Santander,2,0,2633
26000,Betis,Sevilla,0,0,2633
26001,Celta,Espanyol,0,2,2633
26002,Getafe,Valencia,3,0,2633
26003,Gimn. Tarragon,Osasuna,2,3,2633
26004,Levante,Rec. Huelva,2,1,2633
26005,Mallorca,Zaragoza,2,1,2633
26006,Real Sociedad,Real Madrid,1,2,2633
26007,Villarreal,Dptivo. Coruña,0,2,2633
26008,Ath. Bilbao,Getafe,2,0,2634
26009,Dptivo. Coruña,Levante,0,0,2634
26010,Espanyol,Mallorca,3,1,2634
26011,Osasuna,Celta,0,1,2634
26012,Rac. Santander,Gimn. Tarragon,4,1,2634
26013,Real Madrid,Betis,0,0,2634
26014,Rec. Huelva,Real Sociedad,1,0,2634
26015,Sevilla,At. Madrid,3,1,2634
26016,Valencia,Barcelona,2,1,2634
26017,Zaragoza,Villarreal,1,0,2634
26018,At. Madrid,Real Madrid,1,1,2635
26019,Barcelona,Ath. Bilbao,3,0,2635
26020,Betis,Rec. Huelva,0,0,2635
26021,Celta,Rac. Santander,2,2,2635
26022,Getafe,Sevilla,0,0,2635
26023,Gimn. Tarragon,Valencia,1,1,2635
26024,Levante,Zaragoza,0,0,2635
26025,Osasuna,Espanyol,0,2,2635
26026,Real Sociedad,Dptivo. Coruña,0,1,2635
26027,Villarreal,Mallorca,2,1,2635
26028,Ath. Bilbao,Gimn. Tarragon,0,2,2636
26029,Dptivo. Coruña,Betis,0,1,2636
26030,Espanyol,Villarreal,1,1,2636
26031,Mallorca,Levante,3,1,2636
26032,Rac. Santander,Osasuna,1,0,2636
26033,Real Madrid,Getafe,1,1,2636
26034,Rec. Huelva,At. Madrid,1,0,2636
26035,Sevilla,Barcelona,2,1,2636
26036,Valencia,Celta,1,0,2636
26037,Zaragoza,Real Sociedad,3,2,2636
26038,At. Madrid,Dptivo. Coruña,2,0,2637
26039,Barcelona,Real Madrid,3,3,2637
26040,Betis,Zaragoza,1,1,2637
26041,Celta,Ath. Bilbao,1,1,2637
26042,Getafe,Rec. Huelva,1,1,2637
26043,Gimn. Tarragon,Sevilla,1,0,2637
26044,Levante,Villarreal,0,2,2637
26045,Osasuna,Valencia,1,1,2637
26046,Rac. Santander,Espanyol,1,1,2637
26047,Real Sociedad,Mallorca,3,1,2637
26048,Ath. Bilbao,Osasuna,0,3,2638
26049,Dptivo. Coruña,Getafe,1,0,2638
26050,Espanyol,Levante,1,1,2638
26051,Mallorca,Betis,2,0,2638
26052,Real Madrid,Gimn. Tarragon,2,0,2638
26053,Rec. Huelva,Barcelona,0,4,2638
26054,Sevilla,Celta,2,0,2638
26055,Valencia,Rac. Santander,0,2,2638
26056,Villarreal,Real Sociedad,1,1,2638
26057,Zaragoza,At. Madrid,1,0,2638
26058,At. Madrid,Mallorca,1,1,2639
26059,Barcelona,Dptivo. Coruña,2,1,2639
26060,Betis,Villarreal,3,3,2639
26061,Celta,Real Madrid,1,2,2639
26062,Getafe,Zaragoza,2,2,2639
26063,Gimn. Tarragon,Rec. Huelva,1,1,2639
26064,Osasuna,Sevilla,0,0,2639
26065,Rac. Santander,Ath. Bilbao,5,4,2639
26066,Real Sociedad,Levante,1,0,2639
26067,Valencia,Espanyol,3,2,2639
26068,Ath. Bilbao,Valencia,1,0,2640
26069,Dptivo. Coruña,Gimn. Tarragon,1,0,2640
26070,Espanyol,Real Sociedad,1,0,2640
26071,Levante,Betis,1,1,2640
26072,Mallorca,Getafe,2,0,2640
26073,Real Madrid,Osasuna,2,0,2640
26074,Rec. Huelva,Celta,4,2,2640
26075,Sevilla,Rac. Santander,0,0,2640
26076,Villarreal,At. Madrid,0,1,2640
26077,Zaragoza,Barcelona,1,0,2640
26078,At. Madrid,Levante,1,0,2641
26079,Ath. Bilbao,Espanyol,2,1,2641
26080,Barcelona,Mallorca,1,0,2641
26081,Betis,Real Sociedad,0,1,2641
26082,Celta,Dptivo. Coruña,1,0,2641
26083,Getafe,Villarreal,3,0,2641
26084,Gimn. Tarragon,Zaragoza,1,0,2641
26085,Osasuna,Rec. Huelva,1,1,2641
26086,Rac. Santander,Real Madrid,2,1,2641
26087,Valencia,Sevilla,2,0,2641
26088,Dptivo. Coruña,Osasuna,1,0,2642
26089,Espanyol,Betis,2,2,2642
26090,Levante,Getafe,1,1,2642
26091,Mallorca,Gimn. Tarragon,1,0,2642
26092,Real Madrid,Valencia,2,1,2642
26093,Real Sociedad,At. Madrid,2,0,2642
26094,Rec. Huelva,Rac. Santander,4,2,2642
26095,Sevilla,Ath. Bilbao,4,1,2642
26096,Villarreal,Barcelona,2,0,2642
26097,Zaragoza,Celta,2,0,2642
26098,At. Madrid,Betis,0,0,2643
26099,Ath. Bilbao,Real Madrid,1,4,2643
26100,Barcelona,Levante,1,0,2643
26101,Celta,Mallorca,0,3,2643
26102,Getafe,Real Sociedad,1,0,2643
26103,Gimn. Tarragon,Villarreal,0,3,2643
26104,Osasuna,Zaragoza,2,2,2643
26105,Rac. Santander,Dptivo. Coruña,0,0,2643
26106,Sevilla,Espanyol,3,1,2643
26107,Valencia,Rec. Huelva,2,0,2643
26108,Betis,Getafe,0,2,2644
