ID_INC;ID_VUELO;Tipo;Causa;Tiempo
6668;35979;RETRASO;NAS;15
6669;35991;RETRASO;NAS Y TARDANZA;29
6670;35992;RETRASO;AEROLINEA;24
6671;35997;RETRASO;AEROLINEA Y TARDANZA;94
6672;36000;RETRASO;AEROLINEA Y NAS;15
6673;36005;RETRASO;TARDANZA;77
6674;36019;RETRASO;AEROLINEA Y TARDANZA;37
6675;36020;RETRASO;AEROLINEA Y TARDANZA;57
6676;36021;RETRASO;AEROLINEA Y NAS Y TARDANZA;16
6677;36023;RETRASO;NAS;24
6678;36024;RETRASO;AEROLINEA Y NAS;16
6679;36026;CANCELADO;Carrier;0
6680;36027;RETRASO;NAS;19
6681;36029;RETRASO;AEROLINEA Y TARDANZA;89
6682;36031;CANCELADO;Carrier;0
6683;36040;RETRASO;AEROLINEA;84
6684;36050;RETRASO;AEROLINEA Y TARDANZA;48
6685;36057;RETRASO;AEROLINEA Y NAS Y TARDANZA;27
6686;36059;RETRASO;AEROLINEA Y NAS;15
6687;36072;RETRASO;AEROLINEA Y NAS;22
6688;36081;RETRASO;AEROLINEA Y NAS Y TARDANZA;27
6689;36082;RETRASO;NAS;19
6690;36090;RETRASO;NAS;19
6691;36097;RETRASO;AEROLINEA Y NAS;23
6692;36098;RETRASO;AEROLINEA;19
6693;36100;RETRASO;AEROLINEA Y NAS;21
6694;36116;RETRASO;AEROLINEA Y NAS;21
6695;36133;RETRASO;NAS;21
6696;36147;RETRASO;AEROLINEA;24
6697;36149;RETRASO;NAS Y TARDANZA;26
6698;36154;RETRASO;AEROLINEA Y NAS Y TARDANZA;49
6699;36155;RETRASO;AEROLINEA;40
6700;36163;RETRASO;AEROLINEA Y NAS;55
6701;36175;RETRASO;AEROLINEA Y TARDANZA;42
6702;36176;RETRASO;TARDANZA;16
6703;36179;RETRASO;NAS;16
6704;36193;RETRASO;AEROLINEA;38
6705;36195;RETRASO;NAS;22
6706;36199;RETRASO;AEROLINEA Y NAS;30
6707;36200;RETRASO;AEROLINEA Y NAS;36
6708;36213;RETRASO;NAS;15
6709;36224;RETRASO;TARDANZA;56
6710;36225;RETRASO;AEROLINEA Y TARDANZA;35
6711;36227;RETRASO;AEROLINEA;26
6712;36233;RETRASO;NAS;16
6713;36240;RETRASO;NAS;15
6714;36247;RETRASO;AEROLINEA;28
6715;36259;RETRASO;AEROLINEA Y TARDANZA;20
6716;36260;RETRASO;NAS Y TARDANZA;31
6717;36261;RETRASO;AEROLINEA Y TARDANZA;36
6718;36263;RETRASO;AEROLINEA Y TARDANZA;89
6719;36268;RETRASO;AEROLINEA Y NAS;17
6720;36269;RETRASO;AEROLINEA;18
6721;36272;RETRASO;AEROLINEA Y TARDANZA;91
6722;36306;RETRASO;AEROLINEA Y NAS;34
6723;36317;RETRASO;AEROLINEA Y TARDANZA;168
6724;36335;RETRASO;AEROLINEA Y TARDANZA;145
6725;36336;RETRASO;NAS;130
6726;36342;RETRASO;NAS Y TARDANZA;18
6727;36343;RETRASO;AEROLINEA Y NAS;33
6728;36346;RETRASO;NAS;52
6729;36362;RETRASO;NAS;25
6730;36375;RETRASO;NAS;142
6731;36393;RETRASO;NAS Y TARDANZA;38
6732;36399;RETRASO;AEROLINEA Y NAS;20
6733;36412;RETRASO;NAS;24
6734;36415;RETRASO;AEROLINEA Y NAS Y TARDANZA;36
6735;36416;RETRASO;AEROLINEA;33
6736;36417;RETRASO;NAS;37
6737;36423;RETRASO;NAS;15
6738;36424;RETRASO;NAS;27
6739;36437;RETRASO;AEROLINEA;41
6740;36444;RETRASO;AEROLINEA;18
6741;36452;RETRASO;AEROLINEA Y NAS;18
6742;36457;RETRASO;AEROLINEA Y NAS;17
6743;36463;RETRASO;NAS;15
6744;36497;CANCELADO;Carrier;0
6745;36505;CANCELADO;Carrier;0
6746;36507;CANCELADO;Carrier;0
6747;36519;CANCELADO;Carrier;0
6748;36555;RETRASO;NAS;41
6749;36577;RETRASO;AEROLINEA;20
6750;36582;CANCELADO;Carrier;0
6751;36584;CANCELADO;Carrier;0
6752;36594;RETRASO;NAS;18
6753;36609;RETRASO;NAS Y TARDANZA;18
6754;36610;RETRASO;NAS;33
6755;36613;RETRASO;NAS;41
6756;36703;DESVIO;;0
6757;36704;DESVIO;;46
6758;36705;DESVIO;;0
6759;36706;DESVIO;;107
6760;36707;DESVIO;;60
6761;36708;DESVIO;;136
6762;36709;DESVIO;;175
6763;36710;DESVIO;;118
6764;36711;DESVIO;;152
6765;36712;DESVIO;;226
6766;36713;DESVIO;;100
6767;36714;DESVIO;;166
6768;36715;DESVIO;;152
6769;36716;DESVIO;;174
6770;36717;DESVIO;;141
6771;36718;DESVIO;;129
6772;36719;DESVIO;;149
6773;36720;DESVIO;;191
6774;36721;DESVIO;;42
6775;36722;DESVIO;;121
6776;36723;DESVIO;;98
6777;36724;DESVIO;;107
6778;36725;DESVIO;;184
6779;36726;DESVIO;;140
6780;36727;DESVIO;;166
6781;36728;DESVIO;;109
6782;36772;CANCELADO;Carrier;0
6783;36773;RETRASO;AEROLINEA;63
6784;36784;RETRASO;TARDANZA;37
6785;36788;RETRASO;AEROLINEA;53
6786;36793;RETRASO;AEROLINEA Y TARDANZA;32
6787;36797;RETRASO;AEROLINEA Y TARDANZA;64
6788;36798;RETRASO;AEROLINEA;55
6789;36799;RETRASO;TARDANZA;26
6790;36814;RETRASO;AEROLINEA;27
6791;36843;CANCELADO;Carrier;0
6792;36868;CANCELADO;Carrier;0
6793;36869;CANCELADO;Carrier;0
6794;36873;RETRASO;AEROLINEA Y NAS Y TARDANZA;18
6795;36875;RETRASO;AEROLINEA Y TARDANZA;15
6796;36881;RETRASO;AEROLINEA Y TARDANZA;15
6797;36887;RETRASO;AEROLINEA;53
6798;36888;RETRASO;TARDANZA;35
6799;36889;RETRASO;NAS Y TARDANZA;83
6800;36890;RETRASO;AEROLINEA Y TARDANZA;71
6801;36891;RETRASO;NAS Y TARDANZA;66
6802;36935;RETRASO;AEROLINEA Y TARDANZA;19
6803;36940;RETRASO;AEROLINEA Y TARDANZA;25
6804;36941;RETRASO;TARDANZA;23
6805;36942;RETRASO;AEROLINEA Y TARDANZA;21
6806;36952;RETRASO;NAS;16
6807;36955;CANCELADO;Carrier;0
6808;36970;RETRASO;TARDANZA;120
6809;36971;CANCELADO;Carrier;0
6810;36972;RETRASO;AEROLINEA Y NAS Y TARDANZA;128
6811;36973;RETRASO;TIEMPO;92
6812;36982;RETRASO;TARDANZA;17
6813;36983;RETRASO;AEROLINEA Y NAS Y TARDANZA;25
6814;36992;RETRASO;AEROLINEA;25
6815;37000;CANCELADO;Carrier;0
6816;37001;CANCELADO;Carrier;0
6817;37002;RETRASO;AEROLINEA Y NAS Y TARDANZA;38
6818;37003;RETRASO;AEROLINEA Y TARDANZA;24
6819;37004;RETRASO;AEROLINEA Y TARDANZA;19
6820;37005;RETRASO;AEROLINEA Y TARDANZA;25
6821;37006;RETRASO;AEROLINEA Y TARDANZA;17
6822;37007;RETRASO;TARDANZA;28
6823;37016;RETRASO;AEROLINEA Y TARDANZA;63
6824;37017;RETRASO;TARDANZA;53
6825;37018;RETRASO;TARDANZA;65
6826;37025;RETRASO;AEROLINEA Y TARDANZA;51
6827;37026;RETRASO;AEROLINEA Y NAS Y TARDANZA;41
6828;37027;RETRASO;AEROLINEA Y NAS Y TARDANZA;51
6829;37034;CANCELADO;Carrier;0
6830;37056;RETRASO;AEROLINEA Y TARDANZA;23
6831;37057;RETRASO;AEROLINEA;27
6832;37063;RETRASO;AEROLINEA;32
6833;37070;RETRASO;AEROLINEA Y NAS;17
6834;37071;CANCELADO;Carrier;0
6835;37078;RETRASO;TARDANZA;53
6836;37079;RETRASO;TARDANZA;61
6837;37087;CANCELADO;Carrier;0
6838;37097;RETRASO;AEROLINEA Y TARDANZA;17
6839;37099;RETRASO;AEROLINEA Y NAS Y TARDANZA;16
6840;37101;RETRASO;NAS Y TARDANZA;19
6841;37102;RETRASO;AEROLINEA;32
6842;37107;RETRASO;TARDANZA;18
6843;37118;CANCELADO;Carrier;0
6844;37120;CANCELADO;Carrier;0
6845;37125;RETRASO;TARDANZA;37
6846;37126;RETRASO;AEROLINEA Y TARDANZA;48
6847;37133;RETRASO;AEROLINEA Y TARDANZA;19
6848;37136;RETRASO;TARDANZA;41
6849;37142;RETRASO;NAS;36
6850;37153;RETRASO;TARDANZA;123
6851;37154;RETRASO;TARDANZA;145
6852;37155;RETRASO;TARDANZA;152
6853;37162;RETRASO;AEROLINEA Y TARDANZA;15
6854;37173;RETRASO;NAS;19
6855;37174;RETRASO;NAS Y TARDANZA;21
6856;37179;RETRASO;AEROLINEA Y NAS;19
6857;37180;RETRASO;AEROLINEA Y NAS Y TARDANZA;36
6858;37181;RETRASO;NAS Y TARDANZA;56
6859;37182;RETRASO;TARDANZA;46
6860;37190;RETRASO;TIEMPO Y NAS Y TARDANZA;52
6861;37191;RETRASO;TIEMPO;39
6862;37207;RETRASO;NAS Y TARDANZA;31
6863;37208;RETRASO;AEROLINEA Y TARDANZA;26
6864;37214;RETRASO;NAS Y TARDANZA;15
6865;37215;RETRASO;NAS;17
6866;37241;RETRASO;TARDANZA;117
6867;37242;RETRASO;AEROLINEA Y TARDANZA;99
6868;37256;RETRASO;AEROLINEA;15
6869;37261;RETRASO;AEROLINEA Y TARDANZA;24
6870;37262;RETRASO;AEROLINEA Y TARDANZA;26
6871;37268;CANCELADO;National Air System;0
6872;37273;RETRASO;AEROLINEA;19
6873;37280;RETRASO;AEROLINEA Y TARDANZA;43
6874;37291;RETRASO;AEROLINEA Y NAS Y TARDANZA;77
6875;37294;RETRASO;AEROLINEA;15
6876;37304;RETRASO;AEROLINEA Y TARDANZA;25
6877;37309;RETRASO;SEGURIDAD;15
6878;37312;RETRASO;AEROLINEA;18
6879;37313;RETRASO;AEROLINEA Y TARDANZA;29
6880;37326;RETRASO;NAS;17
6881;37327;RETRASO;NAS Y TARDANZA;32
6882;37328;RETRASO;AEROLINEA Y NAS Y TARDANZA;36
6883;37339;RETRASO;AEROLINEA Y TARDANZA;50
6884;37350;RETRASO;AEROLINEA Y TARDANZA;18
6885;37352;RETRASO;AEROLINEA Y TARDANZA;20
6886;37355;RETRASO;NAS;18
6887;37358;RETRASO;NAS;17
6888;37371;RETRASO;AEROLINEA Y NAS Y TARDANZA;22
6889;37387;RETRASO;AEROLINEA;57
6890;37400;RETRASO;AEROLINEA Y TARDANZA;19
6891;37403;RETRASO;TARDANZA;15
6892;37407;RETRASO;AEROLINEA Y NAS Y TARDANZA;18
6893;37417;RETRASO;NAS;20
6894;37455;CANCELADO;Carrier;0
6895;37459;RETRASO;AEROLINEA Y TARDANZA;31
6896;37470;RETRASO;AEROLINEA Y NAS Y TARDANZA;32
6897;37500;RETRASO;NAS Y TARDANZA;30
6898;37501;RETRASO;TARDANZA;21
6899;37502;RETRASO;NAS;26
6900;37503;CANCELADO;National Air System;0
6901;37506;RETRASO;AEROLINEA Y NAS Y TARDANZA;28
6902;37507;RETRASO;NAS Y TARDANZA;22
6903;37508;RETRASO;AEROLINEA Y TARDANZA;33
6904;37513;RETRASO;TARDANZA;23
6905;37514;RETRASO;AEROLINEA Y NAS;28
6906;37517;CANCELADO;Carrier;0
6907;37526;RETRASO;NAS;16
6908;37546;RETRASO;NAS Y TARDANZA;27
6909;37547;RETRASO;AEROLINEA Y TARDANZA;28
6910;37548;RETRASO;NAS Y TARDANZA;28
6911;37550;RETRASO;TARDANZA;16
6912;37551;RETRASO;SEGURIDAD Y TARDANZA;39
6913;37552;RETRASO;AEROLINEA;42
6914;37554;RETRASO;NAS;16
6915;37563;CANCELADO;Carrier;0
6916;37572;RETRASO;TARDANZA;20
6917;37573;RETRASO;TARDANZA;29
6918;37574;RETRASO;AEROLINEA Y TARDANZA;15
6919;37587;RETRASO;NAS Y SEGURIDAD Y TARDANZA;21
6920;37589;CANCELADO;Carrier;0
6921;37634;RETRASO;AEROLINEA;19
6922;37641;RETRASO;AEROLINEA Y NAS Y TARDANZA;34
6923;37642;RETRASO;AEROLINEA;28
6924;37650;RETRASO;AEROLINEA Y NAS Y TARDANZA;16
6925;37661;RETRASO;AEROLINEA Y NAS Y TARDANZA;54
6926;37662;RETRASO;NAS Y TARDANZA;40
6927;37683;RETRASO;AEROLINEA;25
6928;37687;RETRASO;NAS;31
6929;37688;RETRASO;TIEMPO Y TARDANZA;24
6930;37690;RETRASO;AEROLINEA Y TARDANZA;53
6931;37700;RETRASO;SEGURIDAD Y TARDANZA;25
6932;37701;RETRASO;AEROLINEA Y NAS Y TARDANZA;18
6933;37702;RETRASO;AEROLINEA Y TARDANZA;23
6934;37704;RETRASO;AEROLINEA;32
6935;37713;RETRASO;AEROLINEA Y NAS Y TARDANZA;40
6936;37714;RETRASO;TARDANZA;26
6937;37715;RETRASO;AEROLINEA Y TARDANZA;27
6938;37717;RETRASO;TARDANZA;34
6939;37720;RETRASO;AEROLINEA Y NAS Y TARDANZA;46
6940;37725;RETRASO;AEROLINEA Y NAS Y TARDANZA;205
6941;37726;RETRASO;NAS;190
6942;37727;RETRASO;NAS Y TARDANZA;163
6943;37729;RETRASO;AEROLINEA;17
6944;37752;RETRASO;AEROLINEA;21
6945;37756;RETRASO;AEROLINEA Y TARDANZA;20
6946;37757;RETRASO;AEROLINEA Y TARDANZA;18
6947;37760;RETRASO;AEROLINEA Y TARDANZA;66
6948;37761;RETRASO;TARDANZA;50
6949;37762;RETRASO;TARDANZA;40
6950;37764;RETRASO;AEROLINEA;31
6951;37765;RETRASO;TARDANZA;17
6952;37779;RETRASO;AEROLINEA;32
6953;37811;RETRASO;SEGURIDAD Y TARDANZA;16
6954;37824;RETRASO;NAS Y TARDANZA;39
6955;37828;RETRASO;AEROLINEA Y TARDANZA;20
6956;37878;RETRASO;AEROLINEA;15
6957;37886;RETRASO;AEROLINEA Y NAS;18
6958;37894;RETRASO;AEROLINEA Y TARDANZA;79
6959;37895;RETRASO;TARDANZA;58
6960;37924;RETRASO;NAS;15
6961;37927;RETRASO;TARDANZA;72
6962;37928;RETRASO;NAS Y TARDANZA;66
6963;37929;RETRASO;NAS Y TARDANZA;83
6964;37935;RETRASO;TIEMPO Y NAS;75
6965;37936;RETRASO;NAS Y TARDANZA;79
6966;37937;RETRASO;AEROLINEA Y NAS;28
6967;37938;RETRASO;AEROLINEA Y TARDANZA;30
6968;37940;RETRASO;AEROLINEA Y TARDANZA;105
6969;37944;RETRASO;AEROLINEA Y TARDANZA;16
6970;37947;RETRASO;AEROLINEA Y TARDANZA;38
6971;37948;RETRASO;TARDANZA;56
6972;37949;RETRASO;TARDANZA;19
6973;37955;RETRASO;AEROLINEA Y NAS;22
6974;37980;RETRASO;TARDANZA;22
6975;37991;RETRASO;AEROLINEA;25
6976;37993;RETRASO;TARDANZA;20
6977;38018;RETRASO;AEROLINEA Y TARDANZA;17
6978;38025;RETRASO;TARDANZA;135
6979;38026;RETRASO;NAS;126
6980;38027;RETRASO;NAS Y TARDANZA;147
6981;38035;RETRASO;AEROLINEA;32
6982;38036;RETRASO;AEROLINEA Y NAS Y TARDANZA;141
6983;38037;RETRASO;TARDANZA;128
6984;38038;RETRASO;TARDANZA;115
6985;38043;CANCELADO;Carrier;0
6986;38065;RETRASO;NAS;15
6987;38067;RETRASO;NAS Y TARDANZA;22
6988;38074;RETRASO;TIEMPO;76
6989;38075;RETRASO;TIEMPO Y TARDANZA;76
6990;38102;RETRASO;AEROLINEA Y NAS Y TARDANZA;17
6991;38108;RETRASO;AEROLINEA Y TARDANZA;30
6992;38118;RETRASO;AEROLINEA Y TARDANZA;17
6993;38122;RETRASO;AEROLINEA Y TARDANZA;38
6994;38123;RETRASO;AEROLINEA;30
6995;38124;RETRASO;TARDANZA;62
6996;38125;RETRASO;TARDANZA;68
6997;38134;RETRASO;AEROLINEA Y NAS;24
6998;38136;RETRASO;NAS;18
6999;38151;RETRASO;AEROLINEA Y NAS Y TARDANZA;19
7000;38153;RETRASO;TARDANZA;17
7001;38168;RETRASO;AEROLINEA Y TARDANZA;98
7002;38173;RETRASO;AEROLINEA Y TARDANZA;68
7003;38181;RETRASO;NAS Y TARDANZA;37
7004;38182;RETRASO;AEROLINEA Y TARDANZA;42
7005;38184;RETRASO;NAS;23
7006;38187;RETRASO;AEROLINEA Y TARDANZA;19
7007;38192;RETRASO;AEROLINEA Y TARDANZA;17
7008;38202;RETRASO;AEROLINEA Y NAS Y TARDANZA;26
7009;38206;RETRASO;TARDANZA;114
7010;38207;RETRASO;AEROLINEA Y NAS Y TARDANZA;130
7011;38219;RETRASO;NAS;130
7012;38231;RETRASO;NAS;19
7013;38232;RETRASO;AEROLINEA Y TARDANZA;17
7014;38233;RETRASO;TIEMPO Y NAS Y TARDANZA;19
7015;38243;RETRASO;TARDANZA;51
7016;38244;RETRASO;AEROLINEA Y TARDANZA;57
7017;38269;RETRASO;AEROLINEA Y TARDANZA;46
7018;38270;RETRASO;AEROLINEA;16
7019;38271;CANCELADO;Carrier;0
7020;38273;CANCELADO;Carrier;0
7021;38279;RETRASO;NAS;22
7022;38293;RETRASO;AEROLINEA Y TARDANZA;47
7023;38294;RETRASO;AEROLINEA Y NAS Y TARDANZA;55
7024;38295;RETRASO;AEROLINEA;49
7025;38298;RETRASO;TARDANZA;22
7026;38303;RETRASO;TIEMPO Y NAS Y TARDANZA;31
7027;38304;RETRASO;NAS Y TARDANZA;29
7028;38309;RETRASO;AEROLINEA;76
7029;38312;RETRASO;AEROLINEA Y NAS Y TARDANZA;17
7030;38322;RETRASO;AEROLINEA Y NAS;30
7031;38323;RETRASO;TARDANZA;26
7032;38328;RETRASO;AEROLINEA Y TARDANZA;34
7033;38334;CANCELADO;Carrier;0
7034;38335;RETRASO;AEROLINEA;80
7035;38340;RETRASO;AEROLINEA Y NAS;94
7036;38341;RETRASO;TARDANZA;34
7037;38342;RETRASO;TARDANZA;87
7038;38347;RETRASO;AEROLINEA Y NAS Y TARDANZA;36
7039;38349;RETRASO;AEROLINEA Y NAS Y TARDANZA;29
7040;38350;RETRASO;AEROLINEA Y TARDANZA;15
7041;38351;RETRASO;AEROLINEA Y NAS Y TARDANZA;64
7042;38352;RETRASO;NAS Y TARDANZA;50
7043;38353;RETRASO;NAS Y TARDANZA;51
7044;38354;RETRASO;NAS Y TARDANZA;27
7045;38355;RETRASO;TARDANZA;54
7046;38375;RETRASO;AEROLINEA Y TARDANZA;68
7047;38376;RETRASO;NAS Y TARDANZA;65
7048;38377;RETRASO;TARDANZA;51
7049;38383;RETRASO;AEROLINEA;47
7050;38388;RETRASO;AEROLINEA Y TARDANZA;36
7051;38389;RETRASO;AEROLINEA Y TARDANZA;36
7052;38390;RETRASO;NAS;49
7053;38391;RETRASO;NAS;15
7054;38392;CANCELADO;National Air System;0
7055;38402;RETRASO;TARDANZA;68
7056;38403;RETRASO;TARDANZA;39
7057;38407;RETRASO;TARDANZA;17
7058;38408;RETRASO;NAS;19
7059;38410;RETRASO;AEROLINEA Y NAS Y TARDANZA;23
7060;38411;RETRASO;NAS Y TARDANZA;20
7061;38412;RETRASO;AEROLINEA Y TARDANZA;55
7062;38413;RETRASO;AEROLINEA Y TARDANZA;56
7063;38414;RETRASO;AEROLINEA Y TARDANZA;66
7064;38428;RETRASO;NAS Y TARDANZA;17
7065;38431;RETRASO;AEROLINEA Y NAS;91
7066;38444;RETRASO;AEROLINEA Y TARDANZA;67
7067;38445;RETRASO;AEROLINEA Y NAS;69
7068;38447;RETRASO;AEROLINEA Y TARDANZA;50
7069;38448;RETRASO;TARDANZA;85
7070;38449;RETRASO;AEROLINEA Y NAS Y TARDANZA;106
7071;38450;RETRASO;NAS;76
7072;38452;RETRASO;TARDANZA;62
7073;38476;RETRASO;TARDANZA;16
7074;38484;RETRASO;AEROLINEA;17
7075;38493;RETRASO;NAS;47
7076;38494;RETRASO;NAS Y TARDANZA;52
7077;38542;RETRASO;NAS;18
7078;38545;RETRASO;AEROLINEA Y TARDANZA;31
7079;38548;RETRASO;AEROLINEA Y NAS Y TARDANZA;64
7080;38549;RETRASO;TARDANZA;47
7081;38559;RETRASO;NAS;17
7082;38570;RETRASO;NAS;27
7083;38571;RETRASO;AEROLINEA Y TARDANZA;25
7084;38574;RETRASO;AEROLINEA;32
7085;38589;RETRASO;AEROLINEA Y TARDANZA;22
7086;38602;RETRASO;NAS;25
7087;38603;RETRASO;AEROLINEA Y TARDANZA;20
7088;38612;RETRASO;AEROLINEA;28
7089;38634;RETRASO;NAS Y TARDANZA;16
7090;38635;RETRASO;NAS;15
7091;38648;RETRASO;TIEMPO Y NAS;70
7092;38653;RETRASO;AEROLINEA Y TARDANZA;44
7093;38654;RETRASO;AEROLINEA Y NAS Y TARDANZA;81
7094;38655;RETRASO;NAS;37
7095;38664;RETRASO;TARDANZA;61
7096;38665;RETRASO;TARDANZA;63
7097;38668;RETRASO;AEROLINEA;21
7098;38681;RETRASO;NAS;16
7099;38687;RETRASO;TARDANZA;45
7100;38688;RETRASO;TARDANZA;55
7101;38695;RETRASO;AEROLINEA Y NAS Y TARDANZA;17
7102;38699;RETRASO;AEROLINEA;113
7103;38704;RETRASO;AEROLINEA Y TARDANZA;17
7104;38705;RETRASO;AEROLINEA Y NAS;58
7105;38709;RETRASO;NAS Y TARDANZA;50
7106;38710;RETRASO;AEROLINEA Y TARDANZA;47
7107;38724;RETRASO;AEROLINEA Y NAS Y TARDANZA;29
7108;38725;RETRASO;SEGURIDAD Y TARDANZA;16
7109;38735;RETRASO;NAS Y TARDANZA;36
7110;38736;RETRASO;TARDANZA;36
7111;38754;RETRASO;AEROLINEA Y NAS Y TARDANZA;26
7112;38755;RETRASO;AEROLINEA Y NAS Y TARDANZA;19
7113;38757;RETRASO;TARDANZA;19
7114;38766;RETRASO;AEROLINEA Y TARDANZA;39
7115;38767;RETRASO;AEROLINEA Y TARDANZA;16
7116;38781;RETRASO;AEROLINEA;39
7117;38798;RETRASO;NAS Y TARDANZA;20
7118;38807;RETRASO;TARDANZA;21
7119;38808;RETRASO;AEROLINEA Y NAS Y TARDANZA;35
7120;38822;RETRASO;AEROLINEA Y TARDANZA;17
7121;38823;RETRASO;NAS;19
7122;38840;RETRASO;TIEMPO Y TARDANZA;130
7123;38841;RETRASO;AEROLINEA Y TARDANZA;109
7124;38847;RETRASO;TARDANZA;20
7125;38848;RETRASO;AEROLINEA Y TARDANZA;33
7126;38849;RETRASO;AEROLINEA Y NAS Y TARDANZA;38
7127;38850;RETRASO;NAS Y TARDANZA;22
7128;38851;RETRASO;AEROLINEA Y TARDANZA;35
7129;38867;RETRASO;AEROLINEA Y TARDANZA;101
7130;38868;RETRASO;AEROLINEA;95
7131;38871;RETRASO;AEROLINEA Y TARDANZA;28
7132;38872;RETRASO;AEROLINEA Y NAS Y TARDANZA;35
7133;38873;RETRASO;NAS;17
7134;38875;RETRASO;AEROLINEA Y NAS Y TARDANZA;47
7135;38887;RETRASO;AEROLINEA;42
7136;38906;RETRASO;AEROLINEA Y NAS;35
7137;38907;RETRASO;AEROLINEA Y TARDANZA;25
7138;38908;RETRASO;AEROLINEA Y TARDANZA;29
7139;38916;RETRASO;AEROLINEA Y NAS Y TARDANZA;35
7140;38924;RETRASO;NAS;17
7141;38927;RETRASO;AEROLINEA Y TARDANZA;15
7142;38932;RETRASO;AEROLINEA Y TARDANZA;88
7143;38933;RETRASO;TARDANZA;83
7144;38934;RETRASO;TARDANZA;174
7145;38935;RETRASO;NAS Y TARDANZA;88
7146;38936;RETRASO;AEROLINEA Y NAS Y TARDANZA;103
7147;38947;RETRASO;TARDANZA;23
7148;38970;RETRASO;AEROLINEA Y TARDANZA;76
7149;39019;RETRASO;NAS;23
7150;39024;RETRASO;TARDANZA;18
7151;39025;RETRASO;AEROLINEA Y NAS Y TARDANZA;30
7152;39026;RETRASO;AEROLINEA Y NAS;22
7153;39027;RETRASO;AEROLINEA Y TARDANZA;43
7154;39037;CANCELADO;Carrier;0
7155;39038;RETRASO;TARDANZA;21
7156;39039;RETRASO;NAS;28
7157;39046;RETRASO;AEROLINEA Y TARDANZA;17
7158;39047;RETRASO;TIEMPO Y NAS Y TARDANZA;77
7159;39048;RETRASO;TIEMPO Y TARDANZA;161
7160;39061;RETRASO;AEROLINEA;25
7161;39065;RETRASO;AEROLINEA Y TARDANZA;32
7162;39109;RETRASO;TARDANZA;17
7163;39148;RETRASO;AEROLINEA;122
7164;39150;RETRASO;NAS Y TARDANZA;48
7165;39151;RETRASO;AEROLINEA Y NAS Y TARDANZA;51
7166;39173;RETRASO;AEROLINEA;17
7167;39176;RETRASO;AEROLINEA Y TARDANZA;15
7168;39178;RETRASO;AEROLINEA Y TARDANZA;169
7169;39185;RETRASO;NAS Y TARDANZA;21
7170;39197;CANCELADO;National Air System;0
7171;39198;RETRASO;TARDANZA;103
7172;39199;RETRASO;TIEMPO Y NAS;105
7173;39201;RETRASO;NAS;17
7174;39210;RETRASO;AEROLINEA Y TARDANZA;28
7175;39214;RETRASO;AEROLINEA Y TARDANZA;87
7176;39216;RETRASO;AEROLINEA Y TARDANZA;28
7177;39217;RETRASO;NAS Y TARDANZA;27
7178;39218;RETRASO;AEROLINEA Y TARDANZA;19
7179;39223;CANCELADO;Carrier;0
7180;39228;RETRASO;NAS;87
7181;39230;RETRASO;TARDANZA;15
7182;39231;RETRASO;AEROLINEA Y TARDANZA;30
7183;39237;RETRASO;AEROLINEA Y NAS Y TARDANZA;32
7184;39238;RETRASO;NAS Y TARDANZA;53
7185;39239;RETRASO;NAS Y TARDANZA;63
7186;39245;RETRASO;AEROLINEA Y TARDANZA;80
7187;39247;RETRASO;TARDANZA;15
7188;39270;RETRASO;AEROLINEA;15
7189;39271;RETRASO;AEROLINEA Y TARDANZA;15
7190;39274;RETRASO;TARDANZA;147
7191;39275;RETRASO;NAS Y TARDANZA;136
7192;39276;RETRASO;TARDANZA;110
7193;39277;RETRASO;NAS Y TARDANZA;154
7194;39280;RETRASO;AEROLINEA Y NAS Y TARDANZA;21
7195;39281;RETRASO;AEROLINEA Y TARDANZA;18
7196;39282;RETRASO;TARDANZA;31
7197;39283;RETRASO;AEROLINEA Y NAS Y TARDANZA;35
7198;39293;RETRASO;TARDANZA;15
7199;39294;RETRASO;AEROLINEA;26
7200;39299;RETRASO;AEROLINEA Y NAS Y TARDANZA;17
7201;39301;RETRASO;AEROLINEA Y NAS Y TARDANZA;28
7202;39303;RETRASO;TARDANZA;16
7203;39308;RETRASO;AEROLINEA Y NAS Y TARDANZA;21
7204;39309;RETRASO;AEROLINEA Y NAS Y TARDANZA;60
7205;39310;RETRASO;NAS Y TARDANZA;50
7206;39313;RETRASO;AEROLINEA;19
7207;39346;RETRASO;AEROLINEA Y NAS Y TARDANZA;31
7208;39347;RETRASO;AEROLINEA Y NAS Y TARDANZA;19
7209;39349;CANCELADO;Carrier;0
7210;39362;RETRASO;AEROLINEA Y TARDANZA;72
7211;39363;RETRASO;AEROLINEA Y TARDANZA;80
7212;39367;RETRASO;AEROLINEA Y TARDANZA;20
7213;39368;RETRASO;AEROLINEA Y TARDANZA;27
7214;39370;RETRASO;AEROLINEA Y NAS Y TARDANZA;21
7215;39378;RETRASO;AEROLINEA Y NAS Y TARDANZA;30
7216;39385;RETRASO;AEROLINEA Y NAS Y TARDANZA;53
7217;39390;CANCELADO;Carrier;0
7218;39402;RETRASO;NAS Y TARDANZA;26
7219;39403;RETRASO;NAS Y TARDANZA;22
7220;39404;RETRASO;AEROLINEA Y NAS;22
7221;39418;RETRASO;NAS Y TARDANZA;33
7222;39419;RETRASO;NAS Y TARDANZA;31
7223;39432;RETRASO;TARDANZA;107
7224;39433;RETRASO;TARDANZA;74
