id_staff;id_persona;id_obra;role
27157;7189;4825;cinematographer
27158;6060;4825;miscellaneous crew
27159;1119;4825;miscellaneous crew
27160;33151;4825;miscellaneous crew
27161;33152;4825;miscellaneous crew
27162;12475;4825;miscellaneous crew
27163;33154;4825;composer
27164;33155;4825;costume designer
27165;921;4825;miscellaneous crew
27166;33156;4825;producer
27167;33157;4825;producer
27168;7890;4825;miscellaneous crew
27169;4126;4825;producer
27170;33160;4825;producer
27171;7891;4825;miscellaneous crew
27172;33164;4825;miscellaneous crew
27173;33166;4825;miscellaneous crew
27174;12743;4825;production designer
27175;21036;4825;miscellaneous crew
27176;33167;4825;miscellaneous crew
27177;16072;4825;miscellaneous crew
27178;15250;4825;miscellaneous crew
27179;2129;4825;miscellaneous crew
27180;33168;4825;editor
27181;8605;4825;producer
27182;33169;4825;miscellaneous crew
27183;33172;4825;editor
27184;33173;4825;writer
27185;18791;4826;cinematographer
27186;22464;4826;editor
27187;8734;4826;writer
27188;5998;4826;producer
27189;5998;4826;writer
27190;9884;4827;cinematographer
27191;10201;4827;production designer
27192;766;4827;composer
27193;9812;4827;producer
27194;2382;4827;editor
27195;6235;4827;writer
27196;5341;4828;composer
27197;7888;4828;costume designer
27198;13950;4828;cinematographer
27199;33175;4828;costume designer
27200;33176;4828;miscellaneous crew
27201;1645;4828;editor
27202;8509;4828;writer
27203;6269;4828;miscellaneous crew
27204;23105;4828;producer
27205;18707;4828;miscellaneous crew
27206;8021;4829;cinematographer
27207;33182;4829;writer
27208;7801;4829;writer
27209;33183;4829;producer
27210;33184;4829;producer
27211;33184;4829;writer
27212;1293;4829;writer
27213;8796;4830;producer
27214;10097;4830;writer
27215;8828;4830;producer
27216;14850;4830;cinematographer
27217;9288;4830;editor
27218;4633;4831;editor
27219;5296;4831;costume designer
27220;33202;4831;costume designer
27221;33205;4831;miscellaneous crew
27222;3163;4831;writer
27223;11245;4831;miscellaneous crew
27224;33211;4831;writer
27225;25725;4831;miscellaneous crew
27226;11256;4831;composer
27227;25727;4831;producer
27228;33219;4831;writer
27229;33220;4831;writer
27230;33226;4831;miscellaneous crew
27231;8406;4831;miscellaneous crew
27232;33228;4831;production designer
27233;4819;4831;editor
27234;774;4831;cinematographer
27235;33231;4831;costume designer
27236;6363;4833;editor
27237;6783;4833;cinematographer
27238;33235;4834;miscellaneous crew
27239;6049;4834;miscellaneous crew
27240;4760;4834;producer
27241;6791;4834;writer
27242;1276;4834;miscellaneous crew
27243;33239;4834;composer
27244;33240;4834;composer
27245;21149;4834;editor
27246;33244;4834;miscellaneous crew
27247;33244;4834;writer
27248;33245;4834;miscellaneous crew
27249;19691;4834;costume designer
27250;26640;4834;producer
27251;28903;4834;miscellaneous crew
27252;15004;4834;producer
27253;861;4834;writer
27254;5620;4834;producer
27255;17832;4834;writer
27256;23666;4834;producer
27257;28909;4834;miscellaneous crew
27258;9669;4834;cinematographer
27259;33254;4834;miscellaneous crew
27260;27895;4834;miscellaneous crew
27261;11533;4834;producer
27262;33257;4834;miscellaneous crew
27263;11536;4834;costume designer
27264;6763;4836;editor
27265;18581;4836;writer
27266;12544;4836;cinematographer
27267;4788;4837;composer
27268;18305;4837;editor
27269;18305;4837;writer
27270;28381;4837;cinematographer
27271;18314;4837;production designer
27272;33264;4838;writer
27273;140;4838;composer
27274;140;4838;editor
27275;140;4838;writer
27276;6932;4838;miscellaneous crew
27277;954;4838;producer
27278;6936;4838;cinematographer
27279;8101;4839;writer
27280;6631;4839;cinematographer
27281;27470;4839;composer
27282;27476;4839;writer
27283;6211;4840;editor
27284;33276;4840;producer
27285;33276;4840;writer
27286;33282;4840;miscellaneous crew
27287;3738;4840;cinematographer
27288;8513;4840;composer
27289;1811;4841;cinematographer
27290;6470;4841;producer
27291;8489;4841;costume designer
27292;6647;4841;miscellaneous crew
27293;8278;4841;producer
27294;5682;4841;producer
27295;5682;4841;writer
27296;2857;4841;producer
27297;33292;4841;composer
27298;33293;4841;producer
27299;3977;4841;producer
27300;33294;4841;producer
27301;3739;4841;editor
27302;6476;4841;producer
27303;6476;4841;writer
27304;33296;4841;producer
27305;33298;4842;writer
27306;33011;4842;cinematographer
27307;397;4842;editor
27308;7035;4843;writer
27309;8393;4843;cinematographer
27310;3929;4843;writer
27311;825;4844;cinematographer
27312;2202;4844;producer
27313;33301;4844;composer
27314;2271;4844;miscellaneous crew
27315;1439;4844;writer
27316;4055;4844;writer
27317;310;4844;miscellaneous crew
27318;2416;4844;writer
27319;23421;4844;producer
27320;4897;4844;writer
27321;10697;4844;editor
27322;5355;4845;miscellaneous crew
27323;33304;4845;producer
27324;33305;4845;miscellaneous crew
27325;22426;4845;miscellaneous crew
27326;6444;4845;producer
27327;6444;4845;writer
27328;2192;4845;producer
27329;33308;4845;producer
27330;33308;4845;production designer
27331;3511;4845;producer
27332;33309;4845;miscellaneous crew
27333;33310;4845;miscellaneous crew
27334;31815;4845;miscellaneous crew
27335;29830;4845;miscellaneous crew
27336;3680;4845;costume designer
27337;6279;4845;editor
27338;15938;4845;miscellaneous crew
27339;7233;4845;cinematographer
27340;7707;4846;writer
27341;24238;4846;composer
27342;11020;4846;miscellaneous crew
27343;7109;4846;cinematographer
27344;4776;4846;writer
27345;9472;4846;producer
27346;9288;4846;editor
27347;24153;4846;writer
27348;33323;4847;producer
27349;33323;4847;writer
27350;33324;4847;editor
27351;33324;4847;writer
27352;7067;4848;editor
27353;12314;4848;writer
27354;33327;4848;editor
27355;33328;4848;cinematographer
27356;31804;4848;composer
27357;14655;4850;producer
27358;237;4850;producer
27359;16445;4850;producer
27360;33334;4850;composer
27361;22566;4850;writer
27362;12689;4850;writer
27363;6631;4850;cinematographer
27364;33336;4850;writer
27365;33338;4850;writer
27366;33339;4850;producer
27367;10004;4850;miscellaneous crew
27368;33340;4850;writer
27369;33342;4850;writer
27370;5012;4850;editor
27371;21011;4850;producer
27372;9530;4851;writer
27373;9531;4851;writer
27374;11383;4851;producer
27375;9539;4851;composer
27376;9550;4851;cinematographer
27377;15164;4851;editor
27378;2297;4852;composer
27379;18876;4852;editor
27380;4670;4852;writer
27381;140;4853;composer
27382;140;4853;writer
27383;6936;4853;cinematographer
27384;33346;4853;writer
27385;5296;4854;production designer
27386;6048;4854;writer
27387;33348;4854;writer
27388;6467;4854;costume designer
27389;7107;4854;miscellaneous crew
27390;795;4854;producer
27391;7211;4854;writer
27392;33350;4854;writer
27393;3105;4854;composer
27394;8968;4854;editor
27395;24840;4854;cinematographer
27396;1303;4854;miscellaneous crew
27397;11996;4854;composer
27398;9504;4855;producer
27399;16291;4855;writer
27400;15290;4855;producer
27401;9288;4855;editor
27402;16293;4855;cinematographer
27403;16294;4855;writer
27404;16295;4855;composer
27405;33363;4856;writer
27406;33365;4856;producer
27407;11055;4856;producer
27408;11055;4856;writer
27409;28931;4856;composer
27410;33368;4856;writer
27411;5669;4857;editor
27412;14736;4857;editor
27413;4767;4857;producer
27414;16258;4857;writer
27415;7109;4857;cinematographer
27416;12854;4857;producer
27417;9711;4857;producer
27418;19566;4860;writer
27419;7704;4860;editor
27420;7705;4860;editor
27421;5787;4861;editor
27422;6443;4861;cinematographer
27423;8765;4861;composer
27424;12549;4861;writer
27425;6681;4861;producer
27426;33371;4861;writer
27427;12556;4861;writer
27428;8766;4861;composer
27429;33372;4862;cinematographer
27430;33374;4862;producer
27431;5591;4862;producer
27432;8347;4862;composer
27433;8348;4862;editor
27434;33380;4862;miscellaneous crew
27435;2004;4862;producer
27436;33382;4862;costume designer
27437;33383;4862;writer
27438;33388;4862;miscellaneous crew
27439;33390;4862;miscellaneous crew
27440;33395;4863;producer
27441;33396;4863;producer
27442;33397;4863;production designer
27443;33398;4863;editor
27444;29777;4863;producer
27445;33401;4863;editor
27446;33403;4863;writer
27447;33406;4863;producer
27448;33407;4863;producer
27449;33408;4863;producer
27450;9997;4863;miscellaneous crew
27451;33409;4863;producer
27452;17140;4863;miscellaneous crew
27453;33410;4863;miscellaneous crew
27454;32526;4863;costume designer
27455;33413;4863;composer
27456;33414;4863;producer
27457;33416;4863;production designer
27458;9878;4863;cinematographer
27459;33417;4863;producer
27460;29689;4863;producer
27461;33419;4863;composer
27462;33420;4863;miscellaneous crew
27463;33421;4863;producer
27464;33422;4863;producer
27465;33423;4863;miscellaneous crew
27466;29817;4863;producer
27467;33427;4864;producer
27468;33428;4864;cinematographer
27469;33431;4864;editor
27470;33434;4864;writer
27471;5669;4866;editor
27472;5272;4866;writer
27473;7109;4866;cinematographer
27474;9472;4866;producer
27475;4132;4866;cinematographer
27476;27768;4867;writer
27477;27769;4867;editor
27478;7117;4867;writer
27479;33438;4867;writer
27480;23058;4867;writer
27481;19907;4867;cinematographer
27482;4467;4867;composer
27483;23509;4867;composer
27484;1396;4868;editor
27485;8736;4868;composer
27486;21719;4868;cinematographer
27487;8268;4868;costume designer
27488;4767;4868;producer
27489;33447;4868;producer
27490;7704;4868;producer
27491;7705;4868;writer
27492;33451;4868;costume designer
27493;33454;4868;writer
27494;9227;4869;cinematographer
27495;10543;4869;composer
27496;10544;4869;cinematographer
27497;7528;4869;producer
27498;7528;4869;writer
27499;33460;4869;writer
27500;33461;4869;writer
27501;14406;4869;writer
27502;8381;4869;miscellaneous crew
27503;10548;4869;writer
27504;9509;4869;producer
27505;10549;4869;miscellaneous crew
27506;33463;4869;editor
27507;6778;4870;producer
27508;24932;4871;writer
27509;16473;4871;composer
27510;12217;4871;cinematographer
27511;12217;4871;writer
27512;33464;4871;editor
27513;33465;4871;production designer
27514;16448;4871;writer
27515;26350;4871;composer
27516;2331;4872;editor
27517;5646;4872;producer
27518;33466;4872;cinematographer
27519;1293;4872;producer
27520;12936;4872;writer
27521;9871;4873;miscellaneous crew
27522;22684;4873;costume designer
27523;33470;4873;producer
27524;33471;4873;producer
27525;9193;4873;writer
27526;22686;4873;composer
27527;10372;4873;producer
27528;6766;4873;cinematographer
27529;33473;4873;miscellaneous crew
27530;7704;4873;producer
27531;33477;4873;writer
27532;12401;4873;producer
27533;33479;4873;producer
27534;6456;4873;editor
27535;18104;4873;miscellaneous crew
27536;33483;4873;producer
27537;22390;4873;producer
27538;33485;4874;composer
27539;30639;4874;producer
27540;4461;4874;producer
27541;4461;4874;writer
27542;7934;4874;cinematographer
27543;33489;4874;producer
27544;33489;4874;writer
27545;33490;4874;costume designer
27546;17445;4874;editor
27547;6667;4875;producer
27548;17505;4875;writer
27549;8765;4875;composer
27550;14896;4875;cinematographer
27551;9280;4875;cinematographer
27552;6273;4875;editor
27553;33491;4875;producer
27554;6708;4876;editor
27555;33493;4876;writer
27556;15290;4876;producer
27557;16292;4876;composer
27558;6982;4876;cinematographer
27559;7035;4877;writer
27560;12314;4878;writer
27561;15636;4878;cinematographer
27562;15637;4878;composer
27563;15641;4878;writer
27564;15645;4878;writer
27565;15651;4878;producer
27566;9884;4879;cinematographer
27567;7720;4879;composer
27568;795;4879;producer
27569;7249;4879;writer
27570;9264;4879;editor
27571;2393;4879;writer
27572;9822;4879;producer
27573;537;4880;cinematographer
27574;6249;4880;writer
27575;19192;4880;miscellaneous crew
27576;8516;4880;miscellaneous crew
27577;10289;4880;miscellaneous crew
27578;15580;4880;miscellaneous crew
27579;7297;4880;miscellaneous crew
27580;14803;4880;miscellaneous crew
27581;9571;4880;producer
27582;7673;4880;miscellaneous crew
27583;6375;4880;costume designer
27584;12536;4880;miscellaneous crew
27585;25052;4880;miscellaneous crew
27586;15897;4880;miscellaneous crew
27587;9574;4880;producer
27588;7684;4880;composer
27589;11984;4880;production designer
27590;33515;4880;miscellaneous crew
27591;19426;4880;miscellaneous crew
27592;6698;4880;producer
27593;6387;4880;miscellaneous crew
27594;15591;4880;miscellaneous crew
27595;15164;4880;editor
27596;7219;4880;producer
27597;11817;4881;writer
27598;15312;4881;composer
27599;15312;4881;editor
27600;7531;4881;cinematographer
27601;15313;4881;editor
27602;15313;4881;writer
27603;14100;4881;miscellaneous crew
27604;24859;4881;producer
27605;24859;4881;writer
27606;33533;4881;miscellaneous crew
27607;15316;4881;miscellaneous crew
27608;13950;4882;cinematographer
27609;6022;4882;editor
27610;9206;4882;writer
27611;9313;4882;miscellaneous crew
27612;9525;4883;writer
27613;18992;4883;composer
27614;6298;4883;cinematographer
27615;33534;4883;miscellaneous crew
27616;33535;4883;production designer
27617;9521;4883;editor
27618;7204;4884;production designer
27619;10366;4884;miscellaneous crew
27620;5879;4884;miscellaneous crew
27621;12100;4884;composer
27622;33536;4884;miscellaneous crew
27623;19539;4884;miscellaneous crew
27624;11431;4884;miscellaneous crew
27625;19776;4884;miscellaneous crew
27626;2003;4884;miscellaneous crew
27627;6644;4884;writer
27628;4884;4884;producer
27629;14232;4884;producer
27630;5761;4884;cinematographer
27631;864;4884;miscellaneous crew
27632;21714;4884;miscellaneous crew
27633;21715;4884;miscellaneous crew
27634;21737;4884;costume designer
27635;10423;4884;writer
27636;13530;4884;editor
27637;33542;4885;writer
27638;6715;4885;cinematographer
27639;6298;4885;writer
27640;33543;4885;writer
27641;3739;4885;editor
27642;33545;4886;miscellaneous crew
27643;33546;4886;composer
27644;33547;4886;miscellaneous crew
27645;33549;4886;miscellaneous crew
27646;12903;4886;editor
27647;12903;4886;producer
27648;12903;4886;production designer
27649;12903;4886;writer
27650;33553;4886;miscellaneous crew
27651;22796;4886;miscellaneous crew
27652;33555;4886;miscellaneous crew
27653;20497;4886;cinematographer
27654;7917;4887;cinematographer
27655;33559;4887;editor
27656;33560;4887;writer
27657;9162;4888;cinematographer
27658;6778;4888;producer
27659;12630;4888;writer
27660;6456;4888;editor
27661;17756;4889;writer
27662;8469;4889;cinematographer
27663;5012;4889;editor
27664;9937;4890;costume designer
27665;8790;4890;miscellaneous crew
27666;526;4890;composer
27667;31095;4890;composer
27668;33565;4890;producer
27669;4715;4890;miscellaneous crew
27670;9576;4890;editor
27671;5829;4890;writer
27672;33567;4890;composer
27673;14456;4890;cinematographer
27674;19272;4890;miscellaneous crew
27675;11209;4892;editor
27676;33574;4892;writer
27677;745;4892;composer
27678;746;4892;composer
27679;11478;4892;miscellaneous crew
27680;9509;4892;miscellaneous crew
27681;9704;4892;writer
27682;33576;4892;production designer
27683;774;4892;cinematographer
27684;7189;4893;cinematographer
27685;33577;4893;composer
27686;7270;4893;writer
27687;8968;4893;editor
27688;7272;4893;writer
27689;6631;4894;cinematographer
27690;6216;4894;producer
27691;6229;4894;writer
27692;8513;4894;composer
27693;3140;4895;composer
27694;33583;4895;miscellaneous crew
27695;7698;4895;writer
27696;33585;4895;writer
27697;3256;4895;miscellaneous crew
27698;10441;4895;costume designer
27699;6970;4895;cinematographer
27700;5098;4895;editor
27701;18250;4896;costume designer
27702;795;4897;producer
27703;25276;4897;production designer
27704;6970;4897;cinematographer
27705;8968;4897;editor
27706;21139;4897;composer
27707;24922;4897;writer
27708;33598;4898;writer
27709;33600;4898;composer
27710;33602;4898;writer
27711;33603;4898;writer
27712;33604;4898;cinematographer
27713;7817;4899;producer
27714;10201;4899;production designer
27715;3104;4899;producer
27716;3104;4899;writer
27717;3105;4899;composer
27718;6643;4899;editor
27719;6647;4899;miscellaneous crew
27720;1477;4899;miscellaneous crew
27721;3108;4899;cinematographer
27722;3110;4899;writer
27723;33612;4900;cinematographer
27724;33613;4900;composer
27725;33614;4900;writer
27726;33616;4900;producer
27727;33617;4900;editor
27728;33620;4901;writer
27729;22972;4901;cinematographer
27730;2996;4901;editor
27731;10055;4902;editor
27732;4767;4902;producer
27733;10124;4902;composer
27734;10125;4902;producer
27735;12220;4902;cinematographer
27736;10117;4902;composer
27737;12221;4902;editor
27738;7982;4903;writer
27739;11960;4903;composer
27740;33628;4903;cinematographer
27741;33630;4903;editor
27742;33631;4904;writer
27743;6715;4904;cinematographer
27744;13839;4904;editor
27745;8018;4904;producer
27746;2359;4905;production designer
27747;2233;4905;writer
27748;2234;4905;writer
27749;5646;4905;producer
27750;4143;4905;writer
27751;6643;4905;editor
27752;7908;4905;cinematographer
27753;5713;4905;composer
27754;33636;4905;writer
27755;7189;4906;cinematographer
27756;16212;4906;miscellaneous crew
27757;20914;4906;miscellaneous crew
27758;6677;4906;editor
27759;20944;4906;producer
27760;10301;4906;miscellaneous crew
27761;9067;4906;writer
27762;33641;4907;composer
27763;7048;4907;cinematographer
27764;1116;4907;writer
27765;33644;4907;producer
27766;431;4907;editor
27767;16962;4908;miscellaneous crew
27768;5676;4908;producer
27769;5676;4908;writer
27770;33646;4908;writer
27771;4408;4908;editor
27772;8761;4908;cinematographer
27773;7035;4909;writer
27774;18356;4911;composer
27775;7109;4911;cinematographer
27776;11425;4911;editor
27777;32428;4912;writer
27778;32432;4912;cinematographer
27779;6372;4912;writer
27780;6381;4912;composer
27781;974;4913;cinematographer
27782;1218;4913;composer
27783;3104;4914;producer
27784;8734;4914;writer
27785;18048;4914;writer
27786;7035;4915;producer
27787;33662;4915;producer
27788;33663;4915;producer
27789;33667;4915;producer
27790;33668;4915;costume designer
27791;6263;4915;composer
27792;2992;4915;cinematographer
27793;33678;4915;miscellaneous crew
27794;6271;4915;producer
27795;5997;4915;editor
27796;33690;4915;writer
27797;7067;4916;editor
27798;33698;4916;composer
27799;33701;4916;editor
27800;8738;4916;cinematographer
27801;11170;4916;writer
27802;33705;4916;writer
27803;8090;4917;writer
27804;17333;4917;composer
27805;4408;4917;editor
27806;7078;4917;cinematographer
27807;7352;4918;editor
27808;3974;4918;miscellaneous crew
27809;6631;4918;cinematographer
27810;3105;4918;composer
27811;10280;4918;miscellaneous crew
27812;9047;4918;producer
27813;16577;4918;writer
27814;33722;4919;producer
27815;33723;4919;editor
27816;9151;4919;producer
27817;9151;4919;writer
27818;1278;4919;composer
27819;6822;4919;cinematographer
27820;33724;4919;writer
27821;4596;4920;writer
27822;33725;4920;editor
27823;9280;4920;cinematographer
27824;7273;4921;editor
27825;8226;4921;producer
27826;17735;4921;producer
27827;17735;4921;writer
27828;33727;4921;producer
27829;33728;4921;cinematographer
27830;12935;4921;producer
27831;7788;4922;composer
27832;24862;4922;writer
27833;11659;4922;cinematographer
27834;33730;4922;producer
27835;16515;4922;writer
27836;8511;4922;editor
27837;10673;4923;cinematographer
27838;8369;4923;writer
27839;7209;4923;miscellaneous crew
27840;2436;4923;editor
27841;28944;4923;costume designer
27842;15783;4923;writer
27843;1218;4923;composer
27844;9195;4923;production designer
27845;2176;4923;producer
27846;2399;4923;producer
27847;7474;4924;editor
27848;7474;4924;producer
27849;7474;4924;writer
27850;16788;4924;producer
27851;16788;4924;writer
27852;12544;4924;cinematographer
27853;33735;4925;writer
27854;140;4925;editor
27855;140;4925;writer
27856;27243;4925;producer
27857;18941;4925;writer
27858;6935;4925;editor
27859;6936;4925;cinematographer
27860;11632;4925;composer
27861;6048;4927;writer
27862;6631;4927;cinematographer
27863;5646;4927;producer
27864;33743;4927;composer
27865;6677;4927;editor
27866;14229;4927;miscellaneous crew
27867;9873;4927;writer
27868;953;4927;miscellaneous crew
27869;15997;4927;miscellaneous crew
27870;33744;4927;miscellaneous crew
27871;20716;4927;costume designer
27872;15246;4927;miscellaneous crew
27873;33745;4927;miscellaneous crew
27874;33748;4928;producer
27875;33750;4928;producer
27876;3961;4928;cinematographer
27877;5997;4928;editor
27878;33751;4928;writer
27879;9215;4928;composer
27880;7207;4929;writer
27881;2362;4929;producer
27882;27573;4929;producer
27883;18329;4929;producer
27884;2382;4929;editor
27885;33753;4929;writer
27886;33754;4929;composer
27887;8469;4929;cinematographer
27888;6631;4930;cinematographer
27889;9230;4930;composer
27890;10201;4930;costume designer
27891;10201;4930;production designer
27892;2012;4930;writer
27893;29307;4930;costume designer
27894;6677;4930;editor
27895;14554;4930;writer
27896;14459;4930;producer
27897;33770;4930;writer
27898;33776;4930;production designer
27899;17662;4931;writer
27900;8145;4931;writer
27901;7231;4931;editor
27902;7231;4931;writer
27903;17508;4931;producer
27904;33784;4932;writer
27905;26676;4932;cinematographer
27906;12401;4932;producer
27907;33785;4932;writer
27908;7500;4933;cinematographer
27909;6342;4934;producer
27910;6342;4934;writer
27911;6343;4934;composer
27912;11718;4935;cinematographer
27913;11719;4935;writer
27914;11720;4935;editor
27915;13230;4936;cinematographer
27916;15121;4936;writer
27917;33789;4936;composer
27918;33791;4937;writer
27919;21481;4937;producer
27920;8679;4937;costume designer
27921;23771;4937;cinematographer
27922;745;4937;composer
27923;746;4937;composer
27924;7982;4937;writer
27925;7918;4937;cinematographer
27926;33797;4937;producer
27927;17958;4937;editor
27928;13306;4939;editor
27929;33799;4939;writer
27930;9280;4939;cinematographer
27931;7249;4940;writer
27932;1836;4941;writer
27933;13608;4941;composer
27934;33802;4941;editor
27935;33802;4941;writer
27936;33803;4941;cinematographer
27937;33804;4941;producer
27938;33804;4941;writer
27939;33805;4942;editor
27940;14097;4942;composer
27941;12544;4942;cinematographer
27942;12544;4942;producer
27943;12544;4942;writer
27944;8564;4943;writer
27945;6667;4943;producer
27946;33809;4943;producer
27947;33810;4943;miscellaneous crew
27948;6576;4943;miscellaneous crew
27949;7372;4943;miscellaneous crew
27950;6579;4943;costume designer
27951;8589;4943;composer
27952;12032;4943;cinematographer
27953;7395;4943;producer
27954;33815;4943;miscellaneous crew
27955;540;4943;editor
27956;7406;4943;writer
27957;33818;4943;writer
27958;7132;4944;editor
27959;4882;4944;writer
27960;7209;4944;miscellaneous crew
27961;10201;4944;production designer
27962;3511;4944;miscellaneous crew
27963;33821;4944;production designer
27964;33822;4944;miscellaneous crew
27965;33823;4944;miscellaneous crew
27966;12903;4944;miscellaneous crew
27967;26316;4944;writer
27968;24727;4944;miscellaneous crew
27969;33825;4944;miscellaneous crew
27970;4132;4944;cinematographer
27971;22229;4944;miscellaneous crew
27972;33827;4944;miscellaneous crew
27973;2399;4944;producer
27974;33829;4944;miscellaneous crew
27975;5681;4945;cinematographer
27976;6226;4945;composer
27977;33830;4945;editor
27978;20833;4945;producer
27979;20833;4945;writer
27980;33832;4946;cinematographer
27981;140;4946;composer
27982;140;4946;writer
27983;20377;4946;writer
27984;6643;4947;editor
27985;10152;4947;writer
27986;1293;4947;producer
27987;6026;4947;composer
27988;32690;4947;cinematographer
27989;33846;4948;editor
27990;15626;4948;writer
27991;26360;4948;cinematographer
27992;1278;4948;composer
27993;23237;4948;producer
27994;7423;4948;writer
27995;2345;4949;miscellaneous crew
27996;9218;4949;cinematographer
27997;33858;4949;miscellaneous crew
27998;33858;4949;producer
27999;33859;4949;miscellaneous crew
28000;5054;4949;producer
28001;5054;4949;writer
28002;5154;4949;costume designer
28003;33860;4949;miscellaneous crew
28004;30101;4949;writer
28005;7336;4949;editor
28006;33867;4949;writer
28007;33874;4949;miscellaneous crew
28008;33876;4949;miscellaneous crew
28009;32965;4949;miscellaneous crew
28010;32348;4949;miscellaneous crew
28011;17095;4949;producer
28012;17095;4949;writer
28013;33879;4949;editor
28014;33533;4949;miscellaneous crew
28015;33888;4950;composer
28016;33890;4950;writer
28017;33892;4950;producer
28018;33892;4950;production designer
28019;33894;4951;composer
28020;33895;4951;editor
28021;33895;4951;writer
28022;33896;4951;editor
28023;33896;4951;writer
28024;33899;4952;editor
28025;12544;4952;cinematographer
28026;33900;4952;writer
28027;22688;4953;producer
28028;22688;4953;writer
28029;7307;4953;producer
28030;33902;4953;producer
28031;7199;4953;cinematographer
28032;540;4953;editor
28033;33903;4953;producer
28034;9162;4954;cinematographer
28035;1289;4954;writer
28036;3106;4954;producer
28037;21128;4954;editor
28038;8968;4954;editor
28039;8513;4954;composer
28040;9167;4954;writer
28041;9636;4955;writer
28042;9719;4955;miscellaneous crew
28043;14080;4955;miscellaneous crew
28044;8516;4955;miscellaneous crew
28045;6443;4955;cinematographer
28046;9513;4955;production designer
28047;7967;4955;miscellaneous crew
28048;33911;4955;miscellaneous crew
28049;33912;4955;writer
28050;22383;4955;miscellaneous crew
28051;6368;4955;miscellaneous crew
28052;31383;4955;miscellaneous crew
28053;33915;4955;miscellaneous crew
28054;11369;4955;producer
28055;33917;4955;miscellaneous crew
28056;6374;4955;miscellaneous crew
28057;33921;4955;miscellaneous crew
28058;8174;4955;miscellaneous crew
28059;6266;4955;costume designer
28060;9652;4955;writer
28061;31023;4955;miscellaneous crew
28062;33927;4955;miscellaneous crew
28063;33928;4955;composer
28064;33932;4955;miscellaneous crew
28065;14100;4955;producer
28066;2352;4955;miscellaneous crew
28067;3977;4955;producer
28068;3739;4955;editor
28069;31402;4955;miscellaneous crew
28070;6570;4955;miscellaneous crew
28071;9666;4955;miscellaneous crew
28072;11100;4956;editor
28073;26385;4956;cinematographer
28074;22756;4956;composer
28075;12462;4956;writer
28076;140;4957;composer
28077;140;4957;writer
28078;6936;4957;cinematographer
28079;19797;4958;miscellaneous crew
28080;33948;4958;miscellaneous crew
28081;33949;4958;miscellaneous crew
28082;33950;4958;miscellaneous crew
28083;33952;4958;miscellaneous crew
28084;33953;4958;miscellaneous crew
28085;7297;4958;miscellaneous crew
28086;33954;4958;miscellaneous crew
28087;1822;4958;miscellaneous crew
28088;33957;4958;miscellaneous crew
28089;33958;4958;miscellaneous crew
28090;29349;4958;miscellaneous crew
28091;4899;4958;miscellaneous crew
28092;33960;4958;miscellaneous crew
28093;33961;4958;miscellaneous crew
28094;33963;4958;miscellaneous crew
28095;33964;4958;miscellaneous crew
28096;16718;4958;miscellaneous crew
28097;33966;4958;miscellaneous crew
28098;6879;4958;miscellaneous crew
28099;2578;4958;miscellaneous crew
28100;10650;4958;miscellaneous crew
28101;33967;4958;miscellaneous crew
28102;33968;4958;miscellaneous crew
28103;32256;4958;composer
28104;12397;4958;production designer
28105;33928;4958;miscellaneous crew
28106;18159;4958;miscellaneous crew
28107;10360;4958;producer
28108;33970;4958;miscellaneous crew
28109;431;4958;editor
28110;33971;4958;miscellaneous crew
28111;22064;4958;miscellaneous crew
28112;33972;4958;miscellaneous crew
28113;18160;4958;miscellaneous crew
28114;33973;4958;miscellaneous crew
28115;33974;4958;miscellaneous crew
28116;21077;4958;miscellaneous crew
28117;11044;4958;miscellaneous crew
28118;33976;4958;miscellaneous crew
28119;803;4958;cinematographer
28120;33979;4958;miscellaneous crew
28121;33981;4958;miscellaneous crew
28122;6570;4958;miscellaneous crew
28123;33982;4958;writer
28124;33983;4958;miscellaneous crew
28125;33984;4958;miscellaneous crew
28126;33985;4958;miscellaneous crew
28127;33986;4958;miscellaneous crew
28128;17659;4958;miscellaneous crew
28129;3727;4959;producer
28130;6048;4959;writer
28131;7720;4959;composer
28132;15222;4959;producer
28133;5646;4959;producer
28134;33989;4959;miscellaneous crew
28135;9199;4959;miscellaneous crew
28136;5118;4959;writer
28137;6643;4959;editor
28138;12327;4959;miscellaneous crew
28139;6269;4959;miscellaneous crew
28140;15246;4959;miscellaneous crew
28141;9280;4959;cinematographer
28142;33991;4959;costume designer
28143;15258;4959;miscellaneous crew
28144;9162;4960;cinematographer
28145;21849;4960;writer
28146;18679;4960;cinematographer
28147;21850;4960;writer
28148;7189;4961;cinematographer
28149;33993;4961;writer
28150;207;4961;writer
28151;309;4962;miscellaneous crew
28152;11774;4962;composer
28153;24643;4962;writer
28154;11984;4962;production designer
28155;1437;4962;producer
28156;6234;4962;cinematographer
28157;33998;4962;writer
28158;15253;4962;miscellaneous crew
28159;15309;4962;producer
28160;22616;4963;writer
28161;8808;4963;miscellaneous crew
28162;18751;4963;writer
28163;7109;4963;cinematographer
28164;3638;4963;composer
28165;17335;4964;cinematographer
28166;4788;4964;composer
28167;22464;4964;editor
28168;14825;4964;producer
28169;33999;4964;writer
28170;15311;4964;producer
28171;17309;4965;composer
28172;10639;4965;composer
28173;34000;4965;miscellaneous crew
28174;7336;4965;editor
28175;5304;4965;producer
28176;10565;4965;writer
28177;3108;4965;cinematographer
