ID_INCIDENCIA;ID_VUELO;Tipo;Causa;Tiempo
11522;28643;RETRASO;LateAircraft;20
11523;28655;RETRASO;LateAircraft;32
11524;28672;RETRASO;LateAircraft;5
11525;28715;RETRASO;LateAircraft;30
11526;28718;RETRASO;LateAircraft;30
11527;28727;RETRASO;LateAircraft;22
11528;28732;RETRASO;LateAircraft;24
11529;28735;RETRASO;LateAircraft;21
11530;28738;RETRASO;LateAircraft;11
11531;28744;RETRASO;LateAircraft;62
11532;28748;RETRASO;LateAircraft;86
11533;28749;RETRASO;LateAircraft;128
11534;28750;RETRASO;LateAircraft;127
11535;28751;RETRASO;LateAircraft;86
11536;28773;RETRASO;LateAircraft;64
11537;28774;RETRASO;LateAircraft;83
11538;28783;RETRASO;LateAircraft;18
11539;28786;RETRASO;LateAircraft;17
11540;28791;RETRASO;LateAircraft;125
11541;28792;RETRASO;LateAircraft;98
11542;28812;RETRASO;LateAircraft;5
11543;28821;RETRASO;LateAircraft;1
11544;28836;RETRASO;LateAircraft;51
11545;28855;RETRASO;LateAircraft;42
11546;28859;RETRASO;LateAircraft;41
11547;28871;RETRASO;LateAircraft;3
11548;28878;RETRASO;LateAircraft;22
11549;28882;RETRASO;LateAircraft;35
11550;28897;RETRASO;LateAircraft;215
11551;28927;RETRASO;LateAircraft;45
11552;28936;RETRASO;LateAircraft;12
11553;28941;RETRASO;LateAircraft;21
11554;28981;RETRASO;LateAircraft;64
11555;28982;RETRASO;LateAircraft;73
11556;28984;RETRASO;LateAircraft;4
11557;28993;RETRASO;LateAircraft;19
11558;28996;RETRASO;LateAircraft;59
11559;28997;RETRASO;LateAircraft;33
11560;29022;RETRASO;LateAircraft;20
11561;29029;RETRASO;LateAircraft;18
11562;29030;RETRASO;LateAircraft;25
11563;29056;RETRASO;LateAircraft;11
11564;29074;RETRASO;LateAircraft;16
11565;29075;RETRASO;LateAircraft;62
11566;29076;RETRASO;LateAircraft;136
11567;29082;RETRASO;LateAircraft;87
11568;29084;RETRASO;LateAircraft;9
11569;29087;RETRASO;LateAircraft;20
11570;29117;RETRASO;LateAircraft;31
11571;29124;RETRASO;LateAircraft;37
11572;29140;RETRASO;LateAircraft;148
11573;29141;RETRASO;LateAircraft;3
11574;29148;RETRASO;LateAircraft;97
11575;29149;RETRASO;LateAircraft;104
11576;29162;RETRASO;LateAircraft;47
11577;29193;RETRASO;LateAircraft;89
11578;29201;RETRASO;LateAircraft;7
11579;29204;RETRASO;LateAircraft;12
11580;29224;RETRASO;LateAircraft;83
11581;29243;RETRASO;LateAircraft;5
11582;29247;RETRASO;LateAircraft;23
11583;29272;RETRASO;LateAircraft;21
11584;29276;RETRASO;LateAircraft;57
11585;29288;RETRASO;LateAircraft;3
11586;29289;RETRASO;LateAircraft;19
11587;29306;RETRASO;LateAircraft;3
11588;29309;RETRASO;LateAircraft;130
11589;29310;RETRASO;LateAircraft;59
11590;29351;RETRASO;LateAircraft;6
11591;29352;RETRASO;LateAircraft;107
11592;29360;RETRASO;LateAircraft;66
11593;29393;RETRASO;LateAircraft;30
11594;29394;RETRASO;LateAircraft;32
11595;29400;RETRASO;LateAircraft;48
11596;29411;RETRASO;LateAircraft;31
11597;29425;RETRASO;LateAircraft;79
11598;29429;RETRASO;LateAircraft;6
11599;29448;RETRASO;LateAircraft;28
11600;29477;RETRASO;LateAircraft;68
11601;29478;RETRASO;LateAircraft;74
11602;29485;RETRASO;LateAircraft;17
11603;29504;RETRASO;LateAircraft;20
11604;29505;RETRASO;LateAircraft;40
11605;29509;RETRASO;LateAircraft;10
11606;29512;RETRASO;LateAircraft;56
11607;29514;RETRASO;LateAircraft;95
11608;29515;RETRASO;LateAircraft;52
11609;29525;RETRASO;LateAircraft;20
11610;30075;RETRASO;LateAircraft;9
11611;30093;RETRASO;LateAircraft;125
11612;30100;RETRASO;LateAircraft;118
11613;30105;RETRASO;LateAircraft;96
11614;30106;RETRASO;LateAircraft;23
11615;30145;RETRASO;LateAircraft;91
11616;30260;RETRASO;LateAircraft;166
11617;30263;RETRASO;LateAircraft;112
11618;30272;RETRASO;LateAircraft;133
11619;30306;RETRASO;LateAircraft;346
11620;30329;RETRASO;LateAircraft;26
11621;30338;RETRASO;LateAircraft;2
11622;30343;RETRASO;LateAircraft;57
11623;30348;RETRASO;LateAircraft;112
11624;30369;RETRASO;LateAircraft;28
11625;30372;RETRASO;LateAircraft;16
11626;30374;RETRASO;LateAircraft;69
11627;30380;RETRASO;LateAircraft;35
11628;30399;RETRASO;LateAircraft;15
11629;30407;RETRASO;LateAircraft;69
11630;30419;RETRASO;LateAircraft;2
11631;30430;RETRASO;LateAircraft;16
11632;30439;RETRASO;LateAircraft;162
11633;30449;RETRASO;LateAircraft;146
11634;30451;RETRASO;LateAircraft;55
11635;30472;RETRASO;LateAircraft;128
11636;30482;RETRASO;LateAircraft;81
11637;30507;RETRASO;LateAircraft;17
11638;30515;RETRASO;LateAircraft;31
11639;30524;RETRASO;LateAircraft;9
11640;30541;RETRASO;LateAircraft;15
11641;30547;RETRASO;LateAircraft;77
11642;30548;RETRASO;LateAircraft;105
11643;30549;RETRASO;LateAircraft;40
11644;30556;RETRASO;LateAircraft;65
11645;30567;RETRASO;LateAircraft;31
11646;30601;RETRASO;LateAircraft;37
11647;30634;RETRASO;LateAircraft;12
11648;30660;RETRASO;LateAircraft;63
11649;30661;RETRASO;LateAircraft;17
11650;30667;RETRASO;LateAircraft;26
11651;30687;RETRASO;LateAircraft;10
11652;30693;RETRASO;LateAircraft;113
11653;30698;RETRASO;LateAircraft;6
11654;30702;RETRASO;LateAircraft;31
11655;30712;RETRASO;LateAircraft;22
11656;30716;RETRASO;LateAircraft;21
11657;30722;RETRASO;LateAircraft;45
11658;30739;RETRASO;LateAircraft;262
11659;30741;RETRASO;LateAircraft;63
11660;30763;RETRASO;LateAircraft;13
11661;30776;RETRASO;LateAircraft;17
11662;30792;RETRASO;LateAircraft;24
11663;30794;RETRASO;LateAircraft;21
11664;30806;RETRASO;LateAircraft;50
11665;30807;RETRASO;LateAircraft;75
11666;30815;RETRASO;LateAircraft;47
11667;30820;RETRASO;LateAircraft;52
11668;30826;RETRASO;LateAircraft;21
11669;30828;RETRASO;LateAircraft;30
11670;30834;RETRASO;LateAircraft;20
11671;30840;RETRASO;LateAircraft;27
11672;30845;RETRASO;LateAircraft;6
11673;30849;RETRASO;LateAircraft;9
11674;30852;RETRASO;LateAircraft;26
11675;30853;RETRASO;LateAircraft;35
11676;30859;RETRASO;LateAircraft;58
11677;30878;RETRASO;LateAircraft;52
11678;30890;RETRASO;LateAircraft;72
11679;30898;RETRASO;LateAircraft;86
11680;30915;RETRASO;LateAircraft;45
11681;30921;RETRASO;LateAircraft;112
11682;30931;RETRASO;LateAircraft;37
11683;30935;RETRASO;LateAircraft;14
11684;30950;RETRASO;LateAircraft;21
11685;30960;RETRASO;LateAircraft;13
11686;30987;RETRASO;LateAircraft;19
11687;30994;RETRASO;LateAircraft;157
11688;31015;RETRASO;LateAircraft;84
11689;31038;RETRASO;LateAircraft;65
11690;31039;RETRASO;LateAircraft;111
11691;31045;RETRASO;LateAircraft;146
11692;31047;RETRASO;LateAircraft;64
11693;31056;RETRASO;LateAircraft;4
11694;31061;RETRASO;LateAircraft;19
11695;31082;RETRASO;LateAircraft;23
11696;31086;RETRASO;LateAircraft;17
11697;31088;RETRASO;LateAircraft;52
11698;31106;RETRASO;LateAircraft;18
11699;31118;RETRASO;LateAircraft;15
11700;31131;RETRASO;LateAircraft;15
11701;31137;RETRASO;LateAircraft;8
11702;31145;RETRASO;LateAircraft;43
11703;31150;RETRASO;LateAircraft;35
11704;31153;RETRASO;LateAircraft;21
11705;31160;RETRASO;LateAircraft;122
11706;31177;RETRASO;LateAircraft;17
11707;31178;RETRASO;LateAircraft;73
11708;31199;RETRASO;LateAircraft;215
11709;31210;RETRASO;LateAircraft;63
11710;31213;RETRASO;LateAircraft;129
11711;31234;RETRASO;LateAircraft;28
11712;31238;RETRASO;LateAircraft;59
11713;31243;RETRASO;LateAircraft;12
11714;31257;RETRASO;LateAircraft;16
11715;31258;RETRASO;LateAircraft;42
11716;31279;RETRASO;LateAircraft;42
11717;31280;RETRASO;LateAircraft;75
11718;31286;RETRASO;LateAircraft;21
11719;31311;RETRASO;LateAircraft;31
11720;31317;RETRASO;LateAircraft;120
11721;31349;RETRASO;LateAircraft;85
11722;31359;RETRASO;LateAircraft;16
11723;31360;RETRASO;LateAircraft;115
11724;31368;RETRASO;LateAircraft;23
11725;31371;RETRASO;LateAircraft;42
11726;31373;RETRASO;LateAircraft;184
11727;31374;RETRASO;LateAircraft;14
11728;31378;RETRASO;LateAircraft;32
11729;31379;RETRASO;LateAircraft;21
11730;31407;RETRASO;LateAircraft;64
11731;31425;RETRASO;LateAircraft;10
11732;31430;RETRASO;LateAircraft;147
11733;31434;RETRASO;LateAircraft;15
11734;31435;RETRASO;LateAircraft;86
11735;31438;RETRASO;LateAircraft;59
11736;31439;RETRASO;LateAircraft;39
11737;31450;RETRASO;LateAircraft;14
11738;31458;RETRASO;LateAircraft;34
11739;31461;RETRASO;LateAircraft;16
11740;31478;RETRASO;LateAircraft;21
11741;31486;RETRASO;LateAircraft;37
11742;31488;RETRASO;LateAircraft;62
11743;31493;RETRASO;LateAircraft;49
11744;31498;RETRASO;LateAircraft;9
11745;31511;RETRASO;LateAircraft;9
11746;31514;RETRASO;LateAircraft;4
11747;31525;RETRASO;LateAircraft;50
11748;31527;RETRASO;LateAircraft;73
11749;31574;RETRASO;LateAircraft;52
11750;31577;RETRASO;LateAircraft;16
11751;31580;RETRASO;LateAircraft;196
11752;31590;RETRASO;LateAircraft;117
11753;31594;RETRASO;LateAircraft;79
11754;31597;RETRASO;LateAircraft;27
11755;31610;RETRASO;LateAircraft;36
11756;31633;RETRASO;LateAircraft;28
11757;31636;RETRASO;LateAircraft;32
11758;31649;RETRASO;LateAircraft;19
11759;31661;RETRASO;LateAircraft;21
11760;31675;RETRASO;LateAircraft;62
11761;31676;RETRASO;LateAircraft;73
11762;31681;RETRASO;LateAircraft;14
11763;31688;RETRASO;LateAircraft;19
11764;31692;RETRASO;LateAircraft;102
11765;31703;RETRASO;LateAircraft;2
11766;31709;RETRASO;LateAircraft;4
11767;31710;RETRASO;LateAircraft;69
11768;31736;RETRASO;LateAircraft;274
11769;31740;RETRASO;LateAircraft;215
11770;31752;RETRASO;LateAircraft;131
11771;31753;RETRASO;LateAircraft;84
11772;31763;RETRASO;LateAircraft;28
11773;31778;RETRASO;LateAircraft;130
11774;31779;RETRASO;LateAircraft;92
11775;31824;RETRASO;LateAircraft;6
11776;31827;RETRASO;LateAircraft;17
11777;31831;RETRASO;LateAircraft;42
11778;31842;RETRASO;LateAircraft;56
11779;31843;RETRASO;LateAircraft;10
11780;31844;RETRASO;LateAircraft;29
11781;31848;RETRASO;LateAircraft;22
11782;31860;RETRASO;LateAircraft;41
11783;31862;RETRASO;LateAircraft;115
11784;31863;RETRASO;LateAircraft;35
11785;31867;RETRASO;LateAircraft;17
11786;31903;RETRASO;LateAircraft;29
11787;31909;RETRASO;LateAircraft;27
11788;31911;RETRASO;LateAircraft;50
11789;31912;RETRASO;LateAircraft;65
11790;31927;RETRASO;LateAircraft;87
11791;31935;RETRASO;LateAircraft;54
11792;31936;RETRASO;LateAircraft;68
11793;31951;RETRASO;LateAircraft;83
11794;31974;RETRASO;LateAircraft;33
11795;31985;RETRASO;LateAircraft;86
11796;32004;RETRASO;LateAircraft;47
11797;32012;RETRASO;LateAircraft;112
11798;32019;RETRASO;LateAircraft;42
11799;32021;RETRASO;LateAircraft;65
11800;32062;RETRASO;LateAircraft;51
11801;32078;RETRASO;LateAircraft;15
11802;32124;RETRASO;LateAircraft;6
11803;32129;RETRASO;LateAircraft;14
11804;32131;RETRASO;LateAircraft;82
11805;32132;RETRASO;LateAircraft;50
11806;32147;RETRASO;LateAircraft;195
11807;32157;RETRASO;LateAircraft;1
11808;32158;RETRASO;LateAircraft;7
11809;32167;RETRASO;LateAircraft;27
11810;32170;RETRASO;LateAircraft;81
11811;32174;RETRASO;LateAircraft;95
11812;32187;RETRASO;LateAircraft;59
11813;32189;RETRASO;LateAircraft;20
11814;32202;RETRASO;LateAircraft;17
11815;32218;RETRASO;LateAircraft;92
11816;32225;RETRASO;LateAircraft;96
11817;32245;RETRASO;LateAircraft;125
11818;32251;RETRASO;LateAircraft;23
11819;32272;RETRASO;LateAircraft;100
11820;32289;RETRASO;LateAircraft;35
11821;32297;RETRASO;LateAircraft;76
11822;32302;RETRASO;LateAircraft;11
11823;32308;RETRASO;LateAircraft;19
11824;32330;RETRASO;LateAircraft;76
11825;32346;RETRASO;LateAircraft;106
11826;32353;RETRASO;LateAircraft;165
11827;32362;RETRASO;LateAircraft;27
11828;32364;RETRASO;LateAircraft;15
11829;32376;RETRASO;LateAircraft;41
11830;32384;RETRASO;LateAircraft;74
11831;32388;RETRASO;LateAircraft;12
11832;32397;RETRASO;LateAircraft;10
11833;32400;RETRASO;LateAircraft;16
11834;32402;RETRASO;LateAircraft;42
11835;32413;RETRASO;LateAircraft;41
11836;32431;RETRASO;LateAircraft;15
11837;32451;RETRASO;LateAircraft;10
11838;32457;RETRASO;LateAircraft;119
11839;32472;RETRASO;LateAircraft;103
11840;32483;RETRASO;LateAircraft;74
11841;32487;RETRASO;LateAircraft;52
11842;32502;RETRASO;LateAircraft;112
11843;32509;RETRASO;LateAircraft;59
11844;32549;RETRASO;LateAircraft;52
11845;32563;RETRASO;LateAircraft;128
11846;32572;RETRASO;LateAircraft;41
11847;32573;RETRASO;LateAircraft;23
11848;32577;RETRASO;LateAircraft;6
11849;32587;RETRASO;LateAircraft;34
11850;32592;RETRASO;LateAircraft;116
11851;32622;RETRASO;LateAircraft;62
11852;32636;RETRASO;LateAircraft;32
11853;32670;RETRASO;LateAircraft;180
11854;32693;RETRASO;LateAircraft;53
11855;32706;RETRASO;LateAircraft;150
11856;32707;RETRASO;LateAircraft;53
11857;32709;RETRASO;LateAircraft;84
11858;32714;RETRASO;LateAircraft;37
11859;32729;RETRASO;LateAircraft;53
11860;32732;RETRASO;LateAircraft;1
11861;32740;RETRASO;LateAircraft;61
11862;32746;RETRASO;LateAircraft;107
11863;32747;RETRASO;LateAircraft;42
11864;32759;RETRASO;LateAircraft;85
11865;32760;RETRASO;LateAircraft;23
11866;32770;RETRASO;LateAircraft;6
11867;32783;RETRASO;LateAircraft;14
11868;32801;RETRASO;LateAircraft;95
11869;32805;RETRASO;LateAircraft;110
11870;32863;RETRASO;LateAircraft;17
11871;32877;RETRASO;LateAircraft;5
11872;32880;RETRASO;LateAircraft;104
11873;32886;RETRASO;LateAircraft;107
11874;32892;RETRASO;LateAircraft;22
11875;32898;RETRASO;LateAircraft;39
11876;32913;RETRASO;LateAircraft;36
11877;32928;RETRASO;LateAircraft;27
11878;32936;RETRASO;LateAircraft;47
11879;32952;RETRASO;LateAircraft;37
11880;32960;RETRASO;LateAircraft;48
11881;33038;RETRASO;LateAircraft;4
11882;33071;RETRASO;LateAircraft;73
11883;33074;RETRASO;LateAircraft;49
11884;33078;RETRASO;LateAircraft;35
11885;33079;RETRASO;LateAircraft;32
11886;33081;RETRASO;LateAircraft;20
11887;33087;RETRASO;LateAircraft;69
11888;33103;RETRASO;LateAircraft;16
11889;33122;RETRASO;LateAircraft;102
11890;33161;RETRASO;LateAircraft;155
11891;33179;RETRASO;LateAircraft;136
11892;33199;RETRASO;LateAircraft;52
11893;33231;RETRASO;LateAircraft;61
11894;33295;RETRASO;LateAircraft;2
11895;33304;RETRASO;LateAircraft;77
11896;33313;RETRASO;LateAircraft;54
11897;33362;RETRASO;LateAircraft;93
11898;33363;RETRASO;LateAircraft;99
11899;33390;RETRASO;LateAircraft;50
11900;33413;RETRASO;LateAircraft;73
11901;33438;RETRASO;LateAircraft;20
11902;33465;RETRASO;LateAircraft;299
11903;33480;RETRASO;LateAircraft;16
11904;33490;RETRASO;LateAircraft;30
11905;33515;RETRASO;LateAircraft;18
11906;33564;RETRASO;LateAircraft;97
11907;33565;RETRASO;LateAircraft;113
11908;33630;RETRASO;LateAircraft;17
11909;33637;RETRASO;LateAircraft;4
11910;33652;RETRASO;LateAircraft;69
11911;33655;RETRASO;LateAircraft;53
11912;33658;RETRASO;LateAircraft;35
11913;33669;RETRASO;LateAircraft;16
11914;33700;RETRASO;LateAircraft;205
11915;33754;RETRASO;LateAircraft;19
11916;33780;RETRASO;LateAircraft;16
11917;33806;RETRASO;LateAircraft;1
11918;33813;RETRASO;LateAircraft;102
11919;33815;RETRASO;LateAircraft;27
11920;33863;RETRASO;LateAircraft;13
11921;33868;RETRASO;LateAircraft;24
11922;33957;RETRASO;LateAircraft;43
11923;34031;RETRASO;LateAircraft;52
11924;34040;RETRASO;LateAircraft;49
11925;34113;RETRASO;LateAircraft;1
11926;34190;RETRASO;LateAircraft;29
11927;34238;RETRASO;LateAircraft;22
11928;34294;RETRASO;LateAircraft;6
11929;34332;RETRASO;LateAircraft;20
11930;34354;RETRASO;LateAircraft;98
11931;34395;RETRASO;LateAircraft;7
11932;34477;RETRASO;LateAircraft;30
11933;34480;RETRASO;LateAircraft;7
11934;34496;RETRASO;LateAircraft;140
11935;34508;RETRASO;LateAircraft;31
11936;34547;RETRASO;LateAircraft;7
11937;34555;RETRASO;LateAircraft;51
11938;34557;RETRASO;LateAircraft;3
11939;34587;RETRASO;LateAircraft;19
11940;34600;RETRASO;LateAircraft;56
11941;34613;RETRASO;LateAircraft;59
11942;34614;RETRASO;LateAircraft;23
11943;34623;RETRASO;LateAircraft;83
11944;34700;RETRASO;LateAircraft;9
11945;34701;RETRASO;LateAircraft;11
11946;34717;RETRASO;LateAircraft;1
11947;34757;RETRASO;LateAircraft;114
11948;34827;RETRASO;LateAircraft;5
11949;34828;RETRASO;LateAircraft;18
11950;34844;RETRASO;LateAircraft;6
11951;34853;RETRASO;LateAircraft;19
11952;34867;RETRASO;LateAircraft;34
11953;34875;RETRASO;LateAircraft;8
11954;34881;RETRASO;LateAircraft;16
11955;34903;RETRASO;LateAircraft;27
11956;34906;RETRASO;LateAircraft;37
11957;34907;RETRASO;LateAircraft;20
11958;34913;RETRASO;LateAircraft;44
11959;35015;RETRASO;LateAircraft;14
11960;35062;RETRASO;LateAircraft;12
11961;35093;RETRASO;LateAircraft;9
11962;35100;RETRASO;LateAircraft;21
11963;35207;RETRASO;LateAircraft;4
11964;35274;RETRASO;LateAircraft;83
11965;35281;RETRASO;LateAircraft;13
11966;35290;RETRASO;LateAircraft;41
11967;35291;RETRASO;LateAircraft;7
11968;35294;RETRASO;LateAircraft;33
11969;35331;RETRASO;LateAircraft;10
11970;35339;RETRASO;LateAircraft;17
11971;35389;RETRASO;LateAircraft;3
11972;35413;RETRASO;LateAircraft;40
11973;35426;RETRASO;LateAircraft;4
11974;35432;RETRASO;LateAircraft;41
11975;35469;RETRASO;LateAircraft;9
11976;35499;RETRASO;LateAircraft;40
11977;35500;RETRASO;LateAircraft;54
11978;35558;RETRASO;LateAircraft;20
11979;35561;RETRASO;LateAircraft;25
11980;35568;RETRASO;LateAircraft;6
11981;35569;RETRASO;LateAircraft;19
11982;35572;RETRASO;LateAircraft;1
11983;35627;RETRASO;LateAircraft;6
11984;35629;RETRASO;LateAircraft;18
11985;35631;RETRASO;LateAircraft;114
11986;35635;RETRASO;LateAircraft;4
11987;35656;RETRASO;LateAircraft;13
11988;35676;RETRASO;LateAircraft;1
11989;35695;RETRASO;LateAircraft;6
11990;35754;RETRASO;LateAircraft;18
11991;35755;RETRASO;LateAircraft;49
11992;35773;RETRASO;LateAircraft;81
11993;35778;RETRASO;LateAircraft;53
11994;35780;RETRASO;LateAircraft;19
11995;35791;RETRASO;LateAircraft;3
11996;35808;RETRASO;LateAircraft;3
11997;35814;RETRASO;LateAircraft;23
11998;35869;RETRASO;LateAircraft;7
11999;35991;RETRASO;LateAircraft;14
12000;35997;RETRASO;LateAircraft;48
12001;36005;RETRASO;LateAircraft;77
12002;36019;RETRASO;LateAircraft;28
12003;36020;RETRASO;LateAircraft;2
12004;36021;RETRASO;LateAircraft;2
12005;36029;RETRASO;LateAircraft;11
12006;36050;RETRASO;LateAircraft;41
12007;36057;RETRASO;LateAircraft;6
12008;36081;RETRASO;LateAircraft;13
12009;36149;RETRASO;LateAircraft;12
12010;36154;RETRASO;LateAircraft;12
12011;36175;RETRASO;LateAircraft;36
12012;36176;RETRASO;LateAircraft;16
12013;36224;RETRASO;LateAircraft;56
12014;36225;RETRASO;LateAircraft;32
12015;36259;RETRASO;LateAircraft;14
12016;36260;RETRASO;LateAircraft;30
12017;36261;RETRASO;LateAircraft;35
12018;36263;RETRASO;LateAircraft;86
12019;36272;RETRASO;LateAircraft;81
12020;36317;RETRASO;LateAircraft;63
12021;36335;RETRASO;LateAircraft;4
12022;36342;RETRASO;LateAircraft;8
12023;36393;RETRASO;LateAircraft;36
12024;36415;RETRASO;LateAircraft;22
12025;36609;RETRASO;LateAircraft;12
12026;36784;RETRASO;LateAircraft;37
12027;36793;RETRASO;LateAircraft;1
12028;36797;RETRASO;LateAircraft;53
12029;36799;RETRASO;LateAircraft;26
12030;36873;RETRASO;LateAircraft;15
12031;36875;RETRASO;LateAircraft;4
12032;36881;RETRASO;LateAircraft;8
12033;36888;RETRASO;LateAircraft;35
12034;36889;RETRASO;LateAircraft;70
12035;36890;RETRASO;LateAircraft;65
12036;36891;RETRASO;LateAircraft;57
12037;36935;RETRASO;LateAircraft;2
12038;36940;RETRASO;LateAircraft;20
12039;36941;RETRASO;LateAircraft;23
12040;36942;RETRASO;LateAircraft;20
12041;36970;RETRASO;LateAircraft;120
12042;36972;RETRASO;LateAircraft;92
12043;36982;RETRASO;LateAircraft;17
12044;36983;RETRASO;LateAircraft;14
12045;37002;RETRASO;LateAircraft;19
12046;37003;RETRASO;LateAircraft;23
12047;37004;RETRASO;LateAircraft;18
12048;37005;RETRASO;LateAircraft;20
12049;37006;RETRASO;LateAircraft;16
12050;37007;RETRASO;LateAircraft;28
12051;37016;RETRASO;LateAircraft;62
12052;37017;RETRASO;LateAircraft;53
12053;37018;RETRASO;LateAircraft;65
12054;37025;RETRASO;LateAircraft;49
12055;37026;RETRASO;LateAircraft;31
12056;37027;RETRASO;LateAircraft;41
12057;37056;RETRASO;LateAircraft;21
12058;37078;RETRASO;LateAircraft;53
12059;37079;RETRASO;LateAircraft;61
12060;37097;RETRASO;LateAircraft;15
12061;37099;RETRASO;LateAircraft;9
12062;37101;RETRASO;LateAircraft;13
12063;37107;RETRASO;LateAircraft;18
12064;37125;RETRASO;LateAircraft;37
12065;37126;RETRASO;LateAircraft;47
12066;37133;RETRASO;LateAircraft;1
12067;37136;RETRASO;LateAircraft;41
12068;37153;RETRASO;LateAircraft;123
12069;37154;RETRASO;LateAircraft;145
12070;37155;RETRASO;LateAircraft;152
12071;37162;RETRASO;LateAircraft;9
12072;37174;RETRASO;LateAircraft;18
12073;37180;RETRASO;LateAircraft;19
12074;37181;RETRASO;LateAircraft;33
12075;37182;RETRASO;LateAircraft;46
12076;37190;RETRASO;LateAircraft;39
12077;37207;RETRASO;LateAircraft;26
12078;37208;RETRASO;LateAircraft;20
12079;37214;RETRASO;LateAircraft;12
12080;37241;RETRASO;LateAircraft;117
12081;37242;RETRASO;LateAircraft;94
12082;37261;RETRASO;LateAircraft;13
12083;37262;RETRASO;LateAircraft;20
12084;37280;RETRASO;LateAircraft;35
12085;37291;RETRASO;LateAircraft;64
12086;37304;RETRASO;LateAircraft;23
12087;37313;RETRASO;LateAircraft;4
12088;37327;RETRASO;LateAircraft;31
12089;37328;RETRASO;LateAircraft;17
12090;37339;RETRASO;LateAircraft;45
12091;37350;RETRASO;LateAircraft;15
12092;37352;RETRASO;LateAircraft;3
12093;37371;RETRASO;LateAircraft;2
12094;37400;RETRASO;LateAircraft;1
12095;37403;RETRASO;LateAircraft;15
12096;37407;RETRASO;LateAircraft;7
12097;37459;RETRASO;LateAircraft;30
12098;37470;RETRASO;LateAircraft;7
12099;37500;RETRASO;LateAircraft;26
12100;37501;RETRASO;LateAircraft;21
12101;37506;RETRASO;LateAircraft;12
12102;37507;RETRASO;LateAircraft;16
12103;37508;RETRASO;LateAircraft;31
12104;37513;RETRASO;LateAircraft;23
12105;37546;RETRASO;LateAircraft;24
12106;37547;RETRASO;LateAircraft;21
12107;37548;RETRASO;LateAircraft;27
12108;37550;RETRASO;LateAircraft;16
12109;37551;RETRASO;LateAircraft;35
12110;37572;RETRASO;LateAircraft;20
12111;37573;RETRASO;LateAircraft;29
12112;37574;RETRASO;LateAircraft;11
12113;37587;RETRASO;LateAircraft;12
12114;37641;RETRASO;LateAircraft;28
12115;37650;RETRASO;LateAircraft;10
12116;37661;RETRASO;LateAircraft;38
12117;37662;RETRASO;LateAircraft;32
12118;37688;RETRASO;LateAircraft;23
12119;37690;RETRASO;LateAircraft;6
12120;37700;RETRASO;LateAircraft;17
12121;37701;RETRASO;LateAircraft;6
12122;37702;RETRASO;LateAircraft;22
12123;37713;RETRASO;LateAircraft;12
12124;37714;RETRASO;LateAircraft;26
12125;37715;RETRASO;LateAircraft;25
12126;37717;RETRASO;LateAircraft;34
12127;37720;RETRASO;LateAircraft;3
12128;37725;RETRASO;LateAircraft;190
12129;37727;RETRASO;LateAircraft;162
12130;37756;RETRASO;LateAircraft;12
12131;37757;RETRASO;LateAircraft;10
12132;37760;RETRASO;LateAircraft;9
12133;37761;RETRASO;LateAircraft;50
12134;37762;RETRASO;LateAircraft;40
12135;37765;RETRASO;LateAircraft;17
12136;37811;RETRASO;LateAircraft;9
12137;37824;RETRASO;LateAircraft;2
12138;37828;RETRASO;LateAircraft;10
12139;37894;RETRASO;LateAircraft;76
12140;37895;RETRASO;LateAircraft;58
12141;37927;RETRASO;LateAircraft;72
12142;37928;RETRASO;LateAircraft;65
12143;37929;RETRASO;LateAircraft;70
12144;37936;RETRASO;LateAircraft;70
12145;37938;RETRASO;LateAircraft;25
12146;37940;RETRASO;LateAircraft;1
12147;37944;RETRASO;LateAircraft;6
12148;37947;RETRASO;LateAircraft;36
12149;37948;RETRASO;LateAircraft;56
12150;37949;RETRASO;LateAircraft;19
12151;37980;RETRASO;LateAircraft;22
12152;37993;RETRASO;LateAircraft;20
12153;38018;RETRASO;LateAircraft;15
12154;38025;RETRASO;LateAircraft;135
12155;38027;RETRASO;LateAircraft;126
12156;38036;RETRASO;LateAircraft;32
12157;38037;RETRASO;LateAircraft;128
12158;38038;RETRASO;LateAircraft;115
12159;38067;RETRASO;LateAircraft;13
12160;38075;RETRASO;LateAircraft;70
12161;38102;RETRASO;LateAircraft;6
12162;38108;RETRASO;LateAircraft;6
12163;38118;RETRASO;LateAircraft;9
12164;38122;RETRASO;LateAircraft;30
12165;38124;RETRASO;LateAircraft;62
12166;38125;RETRASO;LateAircraft;68
12167;38151;RETRASO;LateAircraft;12
12168;38153;RETRASO;LateAircraft;17
12169;38168;RETRASO;LateAircraft;97
12170;38173;RETRASO;LateAircraft;30
12171;38181;RETRASO;LateAircraft;35
12172;38182;RETRASO;LateAircraft;38
12173;38187;RETRASO;LateAircraft;3
12174;38192;RETRASO;LateAircraft;10
12175;38202;RETRASO;LateAircraft;12
12176;38206;RETRASO;LateAircraft;114
12177;38207;RETRASO;LateAircraft;121
12178;38232;RETRASO;LateAircraft;15
12179;38233;RETRASO;LateAircraft;1
12180;38243;RETRASO;LateAircraft;51
12181;38244;RETRASO;LateAircraft;52
12182;38269;RETRASO;LateAircraft;8
12183;38293;RETRASO;LateAircraft;45
12184;38294;RETRASO;LateAircraft;47
12185;38298;RETRASO;LateAircraft;22
12186;38303;RETRASO;LateAircraft;4
