ID_RETRASO;ID_VUELO;Causa;Tiempo
10537;21425;LateAircraft;52
10538;21430;LateAircraft;45
10539;21437;LateAircraft;20
10540;21439;LateAircraft;68
10541;21440;LateAircraft;20
10542;21448;LateAircraft;13
10543;21452;LateAircraft;9
10544;21464;LateAircraft;7
10545;21476;LateAircraft;26
10546;21491;LateAircraft;20
10547;21495;LateAircraft;16
10548;21496;LateAircraft;48
10549;21514;LateAircraft;12
10550;21515;LateAircraft;73
10551;21518;LateAircraft;26
10552;21523;LateAircraft;34
10553;21527;LateAircraft;55
10554;21531;LateAircraft;7
10555;21532;LateAircraft;18
10556;21539;LateAircraft;39
10557;21545;LateAircraft;45
10558;21547;LateAircraft;36
10559;21553;LateAircraft;39
10560;21577;LateAircraft;12
10561;21587;LateAircraft;101
10562;21590;LateAircraft;3
10563;21596;LateAircraft;49
10564;21626;LateAircraft;26
10565;21627;LateAircraft;27
10566;21628;LateAircraft;37
10567;21640;LateAircraft;24
10568;21641;LateAircraft;32
10569;21658;LateAircraft;11
10570;21660;LateAircraft;40
10571;21667;LateAircraft;13
10572;21674;LateAircraft;12
10573;21675;LateAircraft;7
10574;21682;LateAircraft;8
10575;21687;LateAircraft;6
10576;21689;LateAircraft;68
10577;21694;LateAircraft;53
10578;21697;LateAircraft;31
10579;21702;LateAircraft;72
10580;21726;LateAircraft;30
10581;21728;LateAircraft;69
10582;21737;LateAircraft;12
10583;21738;LateAircraft;16
10584;21744;LateAircraft;68
10585;21746;LateAircraft;120
10586;21750;LateAircraft;74
10587;21756;LateAircraft;51
10588;21758;LateAircraft;36
10589;21770;LateAircraft;9
10590;21777;LateAircraft;15
10591;21785;LateAircraft;14
10592;21792;LateAircraft;29
10593;21821;LateAircraft;24
10594;21849;LateAircraft;35
10595;21858;LateAircraft;44
10596;21872;LateAircraft;193
10597;21874;LateAircraft;101
10598;21887;LateAircraft;4
10599;21897;LateAircraft;17
10600;21919;LateAircraft;50
10601;21922;LateAircraft;50
10602;21924;LateAircraft;20
10603;21969;LateAircraft;109
10604;21982;LateAircraft;20
10605;21984;LateAircraft;37
10606;21986;LateAircraft;3
10607;22104;LateAircraft;8
10608;22137;LateAircraft;132
10609;22144;LateAircraft;39
10610;22145;LateAircraft;19
10611;22152;LateAircraft;25
10612;22521;LateAircraft;10
10613;22562;LateAircraft;136
10614;22684;LateAircraft;5
10615;22688;LateAircraft;91
10616;22713;LateAircraft;13
10617;22716;LateAircraft;2
10618;22877;LateAircraft;7
10619;22898;LateAircraft;17
10620;22923;LateAircraft;13
10621;22936;LateAircraft;24
10622;22937;LateAircraft;68
10623;22939;LateAircraft;31
10624;22975;LateAircraft;1
10625;23049;LateAircraft;4
10626;23072;LateAircraft;301
10627;23145;LateAircraft;7
10628;23233;LateAircraft;25
10629;23344;LateAircraft;15
10630;23414;LateAircraft;25
10631;23415;LateAircraft;58
10632;23433;LateAircraft;19
10633;23464;LateAircraft;19
10634;23534;LateAircraft;72
10635;23683;LateAircraft;11
10636;23692;LateAircraft;3
10637;23716;LateAircraft;64
10638;23808;LateAircraft;15
10639;23832;LateAircraft;40
10640;23878;LateAircraft;116
10641;23908;LateAircraft;7
10642;23909;LateAircraft;32
10643;23914;LateAircraft;33
10644;23915;LateAircraft;18
10645;24083;LateAircraft;83
10646;24085;LateAircraft;69
10647;24088;LateAircraft;31
10648;24107;LateAircraft;46
10649;24204;LateAircraft;3
10650;24213;LateAircraft;7
10651;24239;LateAircraft;16
10652;24313;LateAircraft;37
10653;24353;LateAircraft;59
10654;25000;LateAircraft;21
10655;25512;LateAircraft;19
10656;25513;LateAircraft;33
10657;25635;LateAircraft;4
10658;25638;LateAircraft;21
10659;25720;LateAircraft;1
10660;25736;LateAircraft;23
10661;25794;LateAircraft;2
10662;25813;LateAircraft;22
10663;25831;LateAircraft;23
10664;25832;LateAircraft;111
10665;25849;LateAircraft;110
10666;25850;LateAircraft;2
10667;25860;LateAircraft;5
10668;25861;LateAircraft;53
10669;25867;LateAircraft;5
10670;25869;LateAircraft;177
10671;25915;LateAircraft;183
10672;26028;LateAircraft;130
10673;26035;LateAircraft;18
10674;26244;LateAircraft;24
10675;26296;LateAircraft;132
10676;26367;LateAircraft;34
10677;26415;LateAircraft;1
10678;26419;LateAircraft;42
10679;26453;LateAircraft;28
10680;26570;LateAircraft;10
10681;26615;LateAircraft;19
10682;26626;LateAircraft;19
10683;26627;LateAircraft;17
10684;26709;LateAircraft;13
10685;26753;LateAircraft;34
10686;26761;LateAircraft;1
10687;26762;LateAircraft;60
10688;26764;LateAircraft;60
10689;26765;LateAircraft;85
10690;26769;LateAircraft;70
10691;26773;LateAircraft;61
10692;26776;LateAircraft;59
10693;26778;LateAircraft;76
10694;26783;LateAircraft;74
10695;26792;LateAircraft;40
10696;26795;LateAircraft;37
10697;26799;LateAircraft;32
10698;26802;LateAircraft;32
10699;26832;LateAircraft;38
10700;26846;LateAircraft;95
10701;26849;LateAircraft;16
10702;26851;LateAircraft;103
10703;26856;LateAircraft;26
10704;26858;LateAircraft;41
10705;26861;LateAircraft;30
10706;26872;LateAircraft;105
10707;26873;LateAircraft;27
10708;26877;LateAircraft;28
10709;26880;LateAircraft;89
10710;26883;LateAircraft;78
10711;26885;LateAircraft;24
10712;26886;LateAircraft;57
10713;26888;LateAircraft;9
10714;26890;LateAircraft;16
10715;26899;LateAircraft;23
10716;26901;LateAircraft;57
10717;26902;LateAircraft;65
10718;26907;LateAircraft;79
10719;26910;LateAircraft;118
10720;26911;LateAircraft;71
10721;26915;LateAircraft;71
10722;26917;LateAircraft;17
10723;26922;LateAircraft;66
10724;26927;LateAircraft;59
10725;26928;LateAircraft;18
10726;26929;LateAircraft;27
10727;26930;LateAircraft;109
10728;26939;LateAircraft;55
10729;26950;LateAircraft;44
10730;26951;LateAircraft;9
10731;26952;LateAircraft;38
10732;26953;LateAircraft;30
10733;26955;LateAircraft;21
10734;26962;LateAircraft;95
10735;26963;LateAircraft;87
10736;26966;LateAircraft;44
10737;26971;LateAircraft;20
10738;26976;LateAircraft;84
10739;26977;LateAircraft;77
10740;26978;LateAircraft;37
10741;26982;LateAircraft;37
10742;26985;LateAircraft;47
10743;26986;LateAircraft;2
10744;26990;LateAircraft;58
10745;26991;LateAircraft;12
10746;26992;LateAircraft;46
10747;26995;LateAircraft;33
10748;26998;LateAircraft;17
10749;27005;LateAircraft;18
10750;27009;LateAircraft;3
10751;27011;LateAircraft;35
10752;27019;LateAircraft;104
10753;27020;LateAircraft;18
10754;27021;LateAircraft;30
10755;27022;LateAircraft;13
10756;27023;LateAircraft;76
10757;27026;LateAircraft;49
10758;27028;LateAircraft;75
10759;27032;LateAircraft;29
10760;27040;LateAircraft;52
10761;27067;LateAircraft;29
10762;27084;LateAircraft;72
10763;27087;LateAircraft;58
10764;27098;LateAircraft;106
10765;27111;LateAircraft;39
10766;27113;LateAircraft;32
10767;27122;LateAircraft;11
10768;27133;LateAircraft;100
10769;27134;LateAircraft;66
10770;27137;LateAircraft;6
10771;27146;LateAircraft;21
10772;27157;LateAircraft;34
10773;27163;LateAircraft;32
10774;27175;LateAircraft;89
10775;27177;LateAircraft;27
10776;27178;LateAircraft;32
10777;27179;LateAircraft;62
10778;27181;LateAircraft;21
10779;27184;LateAircraft;69
10780;27186;LateAircraft;11
10781;27187;LateAircraft;4
10782;27208;LateAircraft;41
10783;27209;LateAircraft;27
10784;27220;LateAircraft;32
10785;27231;LateAircraft;34
10786;27241;LateAircraft;82
10787;27242;LateAircraft;58
10788;27246;LateAircraft;2
10789;27248;LateAircraft;57
10790;27255;LateAircraft;11
10791;27258;LateAircraft;73
10792;27261;LateAircraft;73
10793;27265;LateAircraft;20
10794;27266;LateAircraft;50
10795;27267;LateAircraft;125
10796;27268;LateAircraft;20
10797;27278;LateAircraft;32
10798;27286;LateAircraft;61
10799;27287;LateAircraft;78
10800;27290;LateAircraft;5
10801;27292;LateAircraft;72
10802;27293;LateAircraft;51
10803;27295;LateAircraft;84
10804;27297;LateAircraft;84
10805;27298;LateAircraft;138
10806;27309;LateAircraft;57
10807;27314;LateAircraft;8
10808;27315;LateAircraft;30
10809;27316;LateAircraft;4
10810;27317;LateAircraft;21
10811;27332;LateAircraft;14
10812;27345;LateAircraft;11
10813;27346;LateAircraft;47
10814;27350;LateAircraft;46
10815;27383;LateAircraft;29
10816;27398;LateAircraft;38
10817;27402;LateAircraft;2
10818;27411;LateAircraft;39
10819;27413;LateAircraft;48
10820;27434;LateAircraft;28
10821;27441;LateAircraft;7
10822;27442;LateAircraft;21
10823;27443;LateAircraft;8
10824;27466;LateAircraft;24
10825;27469;LateAircraft;32
10826;27471;LateAircraft;29
10827;27482;LateAircraft;51
10828;27483;LateAircraft;60
10829;27488;LateAircraft;55
10830;27495;LateAircraft;77
10831;27496;LateAircraft;29
10832;27497;LateAircraft;25
10833;27498;LateAircraft;8
10834;27499;LateAircraft;82
10835;27501;LateAircraft;25
10836;27502;LateAircraft;21
10837;27503;LateAircraft;37
10838;27504;LateAircraft;31
10839;27508;LateAircraft;62
10840;27511;LateAircraft;63
10841;27513;LateAircraft;17
10842;27516;LateAircraft;14
10843;27528;LateAircraft;23
10844;27529;LateAircraft;37
10845;27537;LateAircraft;4
10846;27569;LateAircraft;23
10847;27583;LateAircraft;36
10848;27591;LateAircraft;9
10849;27610;LateAircraft;63
10850;27611;LateAircraft;3
10851;27613;LateAircraft;59
10852;27641;LateAircraft;24
10853;27652;LateAircraft;67
10854;27656;LateAircraft;70
10855;27669;LateAircraft;27
10856;27670;LateAircraft;53
10857;27673;LateAircraft;32
10858;27700;LateAircraft;21
10859;27720;LateAircraft;3
10860;27721;LateAircraft;13
10861;27729;LateAircraft;27
10862;27730;LateAircraft;6
10863;27732;LateAircraft;100
10864;27742;LateAircraft;148
10865;27743;LateAircraft;71
10866;27744;LateAircraft;18
10867;27746;LateAircraft;35
10868;27760;LateAircraft;82
10869;27777;LateAircraft;5
10870;27779;LateAircraft;33
10871;27781;LateAircraft;45
10872;27789;LateAircraft;15
10873;27790;LateAircraft;19
10874;27822;LateAircraft;15
10875;27826;LateAircraft;21
10876;27833;LateAircraft;112
10877;27845;LateAircraft;76
10878;27846;LateAircraft;38
10879;27847;LateAircraft;92
10880;27848;LateAircraft;124
10881;27871;LateAircraft;15
10882;27874;LateAircraft;15
10883;27876;LateAircraft;11
10884;27879;LateAircraft;55
10885;27904;LateAircraft;28
10886;27905;LateAircraft;1
10887;27912;LateAircraft;95
10888;27913;LateAircraft;54
10889;27916;LateAircraft;1
10890;27924;LateAircraft;118
10891;27927;LateAircraft;1
10892;27930;LateAircraft;11
10893;27970;LateAircraft;62
10894;27974;LateAircraft;59
10895;28005;LateAircraft;4
10896;28008;LateAircraft;1
10897;28013;LateAircraft;14
10898;28015;LateAircraft;83
10899;28021;LateAircraft;49
10900;28025;LateAircraft;6
10901;28039;LateAircraft;5
10902;28044;LateAircraft;44
10903;28046;LateAircraft;128
10904;28051;LateAircraft;2
10905;28056;LateAircraft;16
10906;28058;LateAircraft;16
10907;28062;LateAircraft;17
10908;28065;LateAircraft;11
10909;28068;LateAircraft;17
10910;28078;LateAircraft;52
10911;28096;LateAircraft;122
10912;28099;LateAircraft;28
10913;28102;LateAircraft;47
10914;28111;LateAircraft;36
10915;28112;LateAircraft;69
10916;28114;LateAircraft;109
10917;28129;LateAircraft;36
10918;28141;LateAircraft;20
10919;28142;LateAircraft;72
10920;28145;LateAircraft;79
10921;28147;LateAircraft;61
10922;28148;LateAircraft;47
10923;28150;LateAircraft;63
10924;28151;LateAircraft;76
10925;28153;LateAircraft;57
10926;28154;LateAircraft;69
10927;28155;LateAircraft;117
10928;28157;LateAircraft;61
10929;28170;LateAircraft;53
10930;28173;LateAircraft;16
10931;28174;LateAircraft;34
10932;28177;LateAircraft;6
10933;28183;LateAircraft;20
10934;28186;LateAircraft;4
10935;28191;LateAircraft;9
10936;28224;LateAircraft;4
10937;28225;LateAircraft;108
10938;28230;LateAircraft;1
10939;28235;LateAircraft;77
10940;28236;LateAircraft;27
10941;28239;LateAircraft;27
10942;28240;LateAircraft;74
10943;28243;LateAircraft;1
10944;28253;LateAircraft;17
10945;28254;LateAircraft;7
10946;28258;LateAircraft;77
10947;28260;LateAircraft;111
10948;28264;LateAircraft;83
10949;28271;LateAircraft;114
10950;28272;LateAircraft;112
10951;28276;LateAircraft;69
10952;28277;LateAircraft;3
10953;28278;LateAircraft;11
10954;28280;LateAircraft;46
10955;28281;LateAircraft;99
10956;28283;LateAircraft;95
10957;28287;LateAircraft;111
10958;28291;LateAircraft;68
10959;28294;LateAircraft;68
10960;28332;LateAircraft;1
10961;28336;LateAircraft;39
10962;28339;LateAircraft;39
10963;28352;LateAircraft;46
10964;28353;LateAircraft;99
10965;28385;LateAircraft;112
10966;28387;LateAircraft;42
10967;28406;LateAircraft;6
10968;28417;LateAircraft;20
10969;28457;LateAircraft;31
10970;28475;LateAircraft;141
10971;28476;LateAircraft;92
10972;28477;LateAircraft;40
10973;28478;LateAircraft;15
10974;28498;LateAircraft;31
10975;28499;LateAircraft;36
10976;28517;LateAircraft;18
10977;28520;LateAircraft;18
10978;28531;LateAircraft;91
10979;28533;LateAircraft;112
10980;28534;LateAircraft;71
10981;28536;LateAircraft;19
10982;28537;LateAircraft;2
10983;28538;LateAircraft;19
10984;28544;LateAircraft;96
10985;28545;LateAircraft;96
10986;28546;LateAircraft;18
10987;28561;LateAircraft;25
10988;28571;LateAircraft;2
10989;28573;LateAircraft;19
10990;28586;LateAircraft;36
10991;28588;LateAircraft;17
10992;28592;LateAircraft;61
10993;28598;LateAircraft;28
10994;28624;LateAircraft;15
10995;28643;LateAircraft;20
10996;28655;LateAircraft;32
10997;28672;LateAircraft;5
10998;28715;LateAircraft;30
10999;28718;LateAircraft;30
11000;28727;LateAircraft;22
11001;28732;LateAircraft;24
11002;28735;LateAircraft;21
11003;28738;LateAircraft;11
11004;28744;LateAircraft;62
11005;28748;LateAircraft;86
11006;28749;LateAircraft;128
11007;28750;LateAircraft;127
11008;28751;LateAircraft;86
11009;28773;LateAircraft;64
11010;28774;LateAircraft;83
11011;28783;LateAircraft;18
11012;28786;LateAircraft;17
11013;28791;LateAircraft;125
11014;28792;LateAircraft;98
11015;28812;LateAircraft;5
11016;28821;LateAircraft;1
11017;28836;LateAircraft;51
11018;28855;LateAircraft;42
11019;28859;LateAircraft;41
11020;28871;LateAircraft;3
11021;28878;LateAircraft;22
11022;28882;LateAircraft;35
11023;28897;LateAircraft;215
11024;28927;LateAircraft;45
11025;28936;LateAircraft;12
11026;28941;LateAircraft;21
11027;28981;LateAircraft;64
11028;28982;LateAircraft;73
11029;28984;LateAircraft;4
11030;28993;LateAircraft;19
11031;28996;LateAircraft;59
11032;28997;LateAircraft;33
11033;29022;LateAircraft;20
11034;29029;LateAircraft;18
11035;29030;LateAircraft;25
11036;29056;LateAircraft;11
11037;29074;LateAircraft;16
11038;29075;LateAircraft;62
11039;29076;LateAircraft;136
11040;29082;LateAircraft;87
11041;29084;LateAircraft;9
11042;29087;LateAircraft;20
11043;29117;LateAircraft;31
11044;29124;LateAircraft;37
11045;29140;LateAircraft;148
11046;29141;LateAircraft;3
11047;29148;LateAircraft;97
11048;29149;LateAircraft;104
11049;29162;LateAircraft;47
11050;29193;LateAircraft;89
11051;29201;LateAircraft;7
11052;29204;LateAircraft;12
11053;29224;LateAircraft;83
11054;29243;LateAircraft;5
11055;29247;LateAircraft;23
11056;29272;LateAircraft;21
11057;29276;LateAircraft;57
11058;29288;LateAircraft;3
11059;29289;LateAircraft;19
11060;29306;LateAircraft;3
11061;29309;LateAircraft;130
11062;29310;LateAircraft;59
11063;29351;LateAircraft;6
11064;29352;LateAircraft;107
11065;29360;LateAircraft;66
11066;29393;LateAircraft;30
11067;29394;LateAircraft;32
11068;29400;LateAircraft;48
11069;29411;LateAircraft;31
11070;29425;LateAircraft;79
11071;29429;LateAircraft;6
11072;29448;LateAircraft;28
11073;29477;LateAircraft;68
11074;29478;LateAircraft;74
11075;29485;LateAircraft;17
11076;29504;LateAircraft;20
11077;29505;LateAircraft;40
11078;29509;LateAircraft;10
11079;29512;LateAircraft;56
11080;29514;LateAircraft;95
11081;29515;LateAircraft;52
11082;29525;LateAircraft;20
11083;30075;LateAircraft;9
11084;30093;LateAircraft;125
11085;30100;LateAircraft;118
11086;30105;LateAircraft;96
11087;30106;LateAircraft;23
11088;30145;LateAircraft;91
11089;30260;LateAircraft;166
11090;30263;LateAircraft;112
11091;30272;LateAircraft;133
11092;30306;LateAircraft;346
11093;30329;LateAircraft;26
11094;30338;LateAircraft;2
11095;30343;LateAircraft;57
11096;30348;LateAircraft;112
11097;30369;LateAircraft;28
11098;30372;LateAircraft;16
11099;30374;LateAircraft;69
11100;30380;LateAircraft;35
11101;30399;LateAircraft;15
11102;30407;LateAircraft;69
11103;30419;LateAircraft;2
11104;30430;LateAircraft;16
11105;30439;LateAircraft;162
11106;30449;LateAircraft;146
11107;30451;LateAircraft;55
11108;30472;LateAircraft;128
11109;30482;LateAircraft;81
11110;30507;LateAircraft;17
11111;30515;LateAircraft;31
11112;30524;LateAircraft;9
11113;30541;LateAircraft;15
11114;30547;LateAircraft;77
11115;30548;LateAircraft;105
11116;30549;LateAircraft;40
11117;30556;LateAircraft;65
11118;30567;LateAircraft;31
11119;30601;LateAircraft;37
11120;30634;LateAircraft;12
11121;30660;LateAircraft;63
11122;30661;LateAircraft;17
11123;30667;LateAircraft;26
11124;30687;LateAircraft;10
11125;30693;LateAircraft;113
11126;30698;LateAircraft;6
11127;30702;LateAircraft;31
11128;30712;LateAircraft;22
11129;30716;LateAircraft;21
11130;30722;LateAircraft;45
11131;30739;LateAircraft;262
11132;30741;LateAircraft;63
11133;30763;LateAircraft;13
11134;30776;LateAircraft;17
11135;30792;LateAircraft;24
11136;30794;LateAircraft;21
11137;30806;LateAircraft;50
11138;30807;LateAircraft;75
11139;30815;LateAircraft;47
11140;30820;LateAircraft;52
11141;30826;LateAircraft;21
11142;30828;LateAircraft;30
11143;30834;LateAircraft;20
11144;30840;LateAircraft;27
11145;30845;LateAircraft;6
11146;30849;LateAircraft;9
11147;30852;LateAircraft;26
11148;30853;LateAircraft;35
11149;30859;LateAircraft;58
11150;30878;LateAircraft;52
11151;30890;LateAircraft;72
11152;30898;LateAircraft;86
11153;30915;LateAircraft;45
11154;30921;LateAircraft;112
11155;30931;LateAircraft;37
11156;30935;LateAircraft;14
11157;30950;LateAircraft;21
11158;30960;LateAircraft;13
11159;30987;LateAircraft;19
11160;30994;LateAircraft;157
11161;31015;LateAircraft;84
11162;31038;LateAircraft;65
11163;31039;LateAircraft;111
11164;31045;LateAircraft;146
11165;31047;LateAircraft;64
11166;31056;LateAircraft;4
11167;31061;LateAircraft;19
11168;31082;LateAircraft;23
11169;31086;LateAircraft;17
11170;31088;LateAircraft;52
11171;31106;LateAircraft;18
11172;31118;LateAircraft;15
11173;31131;LateAircraft;15
11174;31137;LateAircraft;8
11175;31145;LateAircraft;43
11176;31150;LateAircraft;35
11177;31153;LateAircraft;21
11178;31160;LateAircraft;122
11179;31177;LateAircraft;17
11180;31178;LateAircraft;73
11181;31199;LateAircraft;215
11182;31210;LateAircraft;63
11183;31213;LateAircraft;129
11184;31234;LateAircraft;28
11185;31238;LateAircraft;59
11186;31243;LateAircraft;12
11187;31257;LateAircraft;16
11188;31258;LateAircraft;42
11189;31279;LateAircraft;42
11190;31280;LateAircraft;75
11191;31286;LateAircraft;21
11192;31311;LateAircraft;31
11193;31317;LateAircraft;120
11194;31349;LateAircraft;85
11195;31359;LateAircraft;16
11196;31360;LateAircraft;115
11197;31368;LateAircraft;23
11198;31371;LateAircraft;42
11199;31373;LateAircraft;184
11200;31374;LateAircraft;14
11201;31378;LateAircraft;32
11202;31379;LateAircraft;21
11203;31407;LateAircraft;64
11204;31425;LateAircraft;10
11205;31430;LateAircraft;147
11206;31434;LateAircraft;15
11207;31435;LateAircraft;86
11208;31438;LateAircraft;59
11209;31439;LateAircraft;39
11210;31450;LateAircraft;14
11211;31458;LateAircraft;34
11212;31461;LateAircraft;16
11213;31478;LateAircraft;21
11214;31486;LateAircraft;37
11215;31488;LateAircraft;62
11216;31493;LateAircraft;49
11217;31498;LateAircraft;9
11218;31511;LateAircraft;9
11219;31514;LateAircraft;4
11220;31525;LateAircraft;50
11221;31527;LateAircraft;73
11222;31574;LateAircraft;52
11223;31577;LateAircraft;16
11224;31580;LateAircraft;196
11225;31590;LateAircraft;117
11226;31594;LateAircraft;79
11227;31597;LateAircraft;27
11228;31610;LateAircraft;36
11229;31633;LateAircraft;28
11230;31636;LateAircraft;32
11231;31649;LateAircraft;19
11232;31661;LateAircraft;21
11233;31675;LateAircraft;62
11234;31676;LateAircraft;73
11235;31681;LateAircraft;14
11236;31688;LateAircraft;19
11237;31692;LateAircraft;102
11238;31703;LateAircraft;2
11239;31709;LateAircraft;4
11240;31710;LateAircraft;69
11241;31736;LateAircraft;274
11242;31740;LateAircraft;215
11243;31752;LateAircraft;131
11244;31753;LateAircraft;84
11245;31763;LateAircraft;28
11246;31778;LateAircraft;130
11247;31779;LateAircraft;92
11248;31824;LateAircraft;6
11249;31827;LateAircraft;17
11250;31831;LateAircraft;42
11251;31842;LateAircraft;56
11252;31843;LateAircraft;10
11253;31844;LateAircraft;29
11254;31848;LateAircraft;22
11255;31860;LateAircraft;41
11256;31862;LateAircraft;115
11257;31863;LateAircraft;35
11258;31867;LateAircraft;17
11259;31903;LateAircraft;29
11260;31909;LateAircraft;27
11261;31911;LateAircraft;50
11262;31912;LateAircraft;65
11263;31927;LateAircraft;87
11264;31935;LateAircraft;54
11265;31936;LateAircraft;68
11266;31951;LateAircraft;83
11267;31974;LateAircraft;33
11268;31985;LateAircraft;86
11269;32004;LateAircraft;47
11270;32012;LateAircraft;112
11271;32019;LateAircraft;42
11272;32021;LateAircraft;65
11273;32062;LateAircraft;51
11274;32078;LateAircraft;15
11275;32124;LateAircraft;6
11276;32129;LateAircraft;14
11277;32131;LateAircraft;82
11278;32132;LateAircraft;50
11279;32147;LateAircraft;195
11280;32157;LateAircraft;1
11281;32158;LateAircraft;7
11282;32167;LateAircraft;27
11283;32170;LateAircraft;81
11284;32174;LateAircraft;95
11285;32187;LateAircraft;59
11286;32189;LateAircraft;20
11287;32202;LateAircraft;17
11288;32218;LateAircraft;92
11289;32225;LateAircraft;96
11290;32245;LateAircraft;125
11291;32251;LateAircraft;23
11292;32272;LateAircraft;100
11293;32289;LateAircraft;35
11294;32297;LateAircraft;76
11295;32302;LateAircraft;11
11296;32308;LateAircraft;19
11297;32330;LateAircraft;76
11298;32346;LateAircraft;106
11299;32353;LateAircraft;165
11300;32362;LateAircraft;27
11301;32364;LateAircraft;15
11302;32376;LateAircraft;41
11303;32384;LateAircraft;74
11304;32388;LateAircraft;12
11305;32397;LateAircraft;10
11306;32400;LateAircraft;16
11307;32402;LateAircraft;42
11308;32413;LateAircraft;41
11309;32431;LateAircraft;15
11310;32451;LateAircraft;10
11311;32457;LateAircraft;119
11312;32472;LateAircraft;103
11313;32483;LateAircraft;74
11314;32487;LateAircraft;52
11315;32502;LateAircraft;112
11316;32509;LateAircraft;59
11317;32549;LateAircraft;52
11318;32563;LateAircraft;128
11319;32572;LateAircraft;41
11320;32573;LateAircraft;23
11321;32577;LateAircraft;6
11322;32587;LateAircraft;34
11323;32592;LateAircraft;116
11324;32622;LateAircraft;62
11325;32636;LateAircraft;32
11326;32670;LateAircraft;180
11327;32693;LateAircraft;53
11328;32706;LateAircraft;150
11329;32707;LateAircraft;53
11330;32709;LateAircraft;84
11331;32714;LateAircraft;37
11332;32729;LateAircraft;53
11333;32732;LateAircraft;1
11334;32740;LateAircraft;61
11335;32746;LateAircraft;107
11336;32747;LateAircraft;42
11337;32759;LateAircraft;85
11338;32760;LateAircraft;23
11339;32770;LateAircraft;6
11340;32783;LateAircraft;14
11341;32801;LateAircraft;95
11342;32805;LateAircraft;110
11343;32863;LateAircraft;17
11344;32877;LateAircraft;5
11345;32880;LateAircraft;104
11346;32886;LateAircraft;107
11347;32892;LateAircraft;22
11348;32898;LateAircraft;39
11349;32913;LateAircraft;36
11350;32928;LateAircraft;27
11351;32936;LateAircraft;47
11352;32952;LateAircraft;37
11353;32960;LateAircraft;48
11354;33038;LateAircraft;4
11355;33071;LateAircraft;73
11356;33074;LateAircraft;49
11357;33078;LateAircraft;35
11358;33079;LateAircraft;32
11359;33081;LateAircraft;20
11360;33087;LateAircraft;69
11361;33103;LateAircraft;16
11362;33122;LateAircraft;102
11363;33161;LateAircraft;155
11364;33179;LateAircraft;136
11365;33199;LateAircraft;52
11366;33231;LateAircraft;61
11367;33295;LateAircraft;2
11368;33304;LateAircraft;77
11369;33313;LateAircraft;54
11370;33362;LateAircraft;93
11371;33363;LateAircraft;99
11372;33390;LateAircraft;50
11373;33413;LateAircraft;73
11374;33438;LateAircraft;20
11375;33465;LateAircraft;299
11376;33480;LateAircraft;16
11377;33490;LateAircraft;30
11378;33515;LateAircraft;18
11379;33564;LateAircraft;97
11380;33565;LateAircraft;113
11381;33630;LateAircraft;17
11382;33637;LateAircraft;4
11383;33652;LateAircraft;69
11384;33655;LateAircraft;53
11385;33658;LateAircraft;35
11386;33669;LateAircraft;16
11387;33700;LateAircraft;205
11388;33754;LateAircraft;19
11389;33780;LateAircraft;16
11390;33806;LateAircraft;1
11391;33813;LateAircraft;102
11392;33815;LateAircraft;27
11393;33863;LateAircraft;13
11394;33868;LateAircraft;24
11395;33957;LateAircraft;43
11396;34031;LateAircraft;52
11397;34040;LateAircraft;49
11398;34113;LateAircraft;1
11399;34190;LateAircraft;29
11400;34238;LateAircraft;22
11401;34294;LateAircraft;6
11402;34332;LateAircraft;20
11403;34354;LateAircraft;98
11404;34395;LateAircraft;7
11405;34477;LateAircraft;30
11406;34480;LateAircraft;7
11407;34496;LateAircraft;140
11408;34508;LateAircraft;31
11409;34547;LateAircraft;7
11410;34555;LateAircraft;51
11411;34557;LateAircraft;3
11412;34587;LateAircraft;19
11413;34600;LateAircraft;56
11414;34613;LateAircraft;59
11415;34614;LateAircraft;23
11416;34623;LateAircraft;83
11417;34700;LateAircraft;9
11418;34701;LateAircraft;11
11419;34717;LateAircraft;1
11420;34757;LateAircraft;114
11421;34827;LateAircraft;5
11422;34828;LateAircraft;18
11423;34844;LateAircraft;6
11424;34853;LateAircraft;19
11425;34867;LateAircraft;34
11426;34875;LateAircraft;8
11427;34881;LateAircraft;16
11428;34903;LateAircraft;27
11429;34906;LateAircraft;37
11430;34907;LateAircraft;20
11431;34913;LateAircraft;44
11432;35015;LateAircraft;14
11433;35062;LateAircraft;12
11434;35093;LateAircraft;9
11435;35100;LateAircraft;21
11436;35207;LateAircraft;4
11437;35274;LateAircraft;83
11438;35281;LateAircraft;13
11439;35290;LateAircraft;41
11440;35291;LateAircraft;7
11441;35294;LateAircraft;33
11442;35331;LateAircraft;10
11443;35339;LateAircraft;17
11444;35389;LateAircraft;3
11445;35413;LateAircraft;40
11446;35426;LateAircraft;4
11447;35432;LateAircraft;41
11448;35469;LateAircraft;9
11449;35499;LateAircraft;40
11450;35500;LateAircraft;54
11451;35558;LateAircraft;20
11452;35561;LateAircraft;25
11453;35568;LateAircraft;6
11454;35569;LateAircraft;19
11455;35572;LateAircraft;1
11456;35627;LateAircraft;6
11457;35629;LateAircraft;18
11458;35631;LateAircraft;114
11459;35635;LateAircraft;4
11460;35656;LateAircraft;13
11461;35676;LateAircraft;1
11462;35695;LateAircraft;6
11463;35754;LateAircraft;18
11464;35755;LateAircraft;49
11465;35773;LateAircraft;81
11466;35778;LateAircraft;53
11467;35780;LateAircraft;19
